"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-08-25-008834","UPD","08/25/19 08:22","","W.UNION AND FACTORY STS. Common Name: HUMAN RESOURCES & TRAINING CTR","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008835","UPD","08/25/19 08:52","","98 WEST GREEN DRIVE Common Name: SARGENT HALL, ATHENS, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008836","UPD-190720","08/25/19 11:52","08/25/19 11:52","Common Name: RICHLAND AVENUE Location Detail: TO SHAFER STREET, ATHENS, OH 45701","TRAFFIC DRIVING UPON SIDEWALK AREA 4511.711","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008842","UPD-190721","08/25/19 13:00","08/25/19 13:00","95 Common Name: CONVOCATION CENTER, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008853","UPD","08/25/19 20:35","","RUFUS DR Common Name: RUFUS DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008857","UPD","08/25/19 22:08","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008858","UPD","08/25/19 22:14","","Common Name: UNION STREET Location Detail: GOODFELLAS","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008859","UPD","08/25/19 22:21","","Common Name: RACE STREET","TRAFFIC DRIVING UPON SIDEWALK AREA 4511.711","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008862","UPD","08/25/19 22:52","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-25-008865","UPD","08/25/19 23:01","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-26-008882","UPD","08/26/19 13:10","","Common Name: SEIGFRED, ATHENS, OH 45701","MISSING PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-26-008886","UPD-190724","08/26/19 14:39","08/26/19 14:39","Common Name: WEST UNION ST OFFICE CTR, ATHENS, OH 45701","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-26-008895","UPD-190725","08/26/19 17:32","08/26/19 17:32","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: 422, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-26-008897","UPD-190726","08/26/19 20:04","08/26/19 20:04","3 Common Name: MUCK BUSINESS ANNEX Location Detail: SIDEWALK, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-27-008903","UPD","08/27/19 00:24","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-27-008917","UPD","08/27/19 09:51","","95 Common Name: CONVOCATION CENTER Location Detail: ROOM E116, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-27-008922","UPD-190727","08/27/19 11:07","08/27/19 11:07","Common Name: MAIL SERVICES","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-27-008929","UPD","08/27/19 13:45","","Common Name: STIMSON AVENUE Location Detail: GRAVEL LOT NEAR SOCCER FIELD, ATHENS, OH 45701","LITTERING","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-27-008936","UPD-190729","08/27/19 14:50","08/27/19 14:50","100 WEST GREEN DRIVE Common Name: BOYD HALL, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-008953","UPD","08/28/19 01:15","","Common Name: RICHLAND AVENUE Location Detail: CROSSWALK IN FRONT OF GROVER, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-008954","UPD","08/28/19 01:56","","Common Name: LUCHS HALL Location Detail: ROOM 165","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-008987","UPD-190732","08/28/19 12:49","08/27/19 15:00","22 N MCKINLEY AVENUE Common Name: BROWN HALL Location Detail: 3RD FLOOR MEN'S RESTROOM","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-009003","UPD","08/28/19 16:42","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL Location Detail: SMOKE DETECTOR ROOM 414, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-009006","UPD","08/28/19 17:28","","Common Name: MAIN CAMPUS/COLLEGE GREEN Location Detail: BEHIND ELLIS HALL, NEAR FM GREEN BOX","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-009008","UPD-190733","08/28/19 17:41","08/26/19 21:30","100 WEST GREEN DRIVE Common Name: BOYD HALL, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-009016","UPD","08/28/19 20:34","","50 EAST GREEN STREET Common Name: BUSH HALL Location Detail: SMOKE DETECTOR ROOM 102, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-009019","UPD","08/28/19 21:13","","Common Name: UNION STREET Location Detail: AT E GREEN DR","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-009021","UPD","08/28/19 22:06","","Common Name: STEWART STREET Location Detail: AT MILL ST, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-28-009022","UPD","08/28/19 22:28","","Common Name: OXBOW TRAIL/DRIVE Location Detail: AT BOBCAT LANE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009029","UPD","08/29/19 00:46","","Common Name: CENTRAL FOOD FACILITY","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009037","UPD-190734","08/29/19 07:08","08/29/19 07:08","Common Name: STATE ROUTE 682 Location Detail: AT RIDGES ENTRANCE, ATHENS, OH 45701","SEX OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009039","UPD","08/29/19 07:32","","Common Name: STATE ROUTE 682 Location Detail: TO, ATHENS, OH 45701","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009041","UPD","08/29/19 07:36","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: LAUNDRY, ATHENS, OH 45701","DRUG OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009043","UPD","08/29/19 07:39","","Common Name: ACADEMIC RESEARCH CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009044","UPD","08/29/19 08:00","","101 EAST UNION Common Name: JEFFERSON HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009064","UPD","08/29/19 12:48","","Common Name: PARKING LOT 2","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009077","UPD-190736","08/29/19 16:48","08/29/19 16:48","EAST STATE STREET Common Name: EAST STATE STREET Location Detail: EAST STATE STREET @ US 33 OVERPASS","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009082","UPD","08/29/19 18:26","","50 EAST GREEN STREET Common Name: BUSH HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009083","UPD","08/29/19 18:49","","Common Name: UNION STREET Location Detail: DOCTOR PIZZA","CONVERSION_TRAFFIC OPERATING W/PREVIOUS OWNER'S PLATES 4549.11","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009093","UPD","08/29/19 22:30","","Common Name: COLLEGE STREET Location Detail: & UNION STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009097","UPD","08/29/19 23:16","","Common Name: BIKE PATH","TRAFFIC DRIVING UPON SIDEWALK AREA 4511.711","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009098","UPD-190739","08/29/19 23:26","08/29/19 23:26","51 OXBOW TRAIL Common Name: RYORS HALL, ATHENS, OH 45701","SEX OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009099","UPD","08/29/19 23:41","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: WOMEN'S RESTROOM, ROOM 262, ATHENS, OH 45701","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-29-009100","UPD","08/29/19 23:49","","Common Name: COLLEGE STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009103","UPD","08/30/19 00:45","","Common Name: UNION STREET Location Detail: @UNIVERSITY TERRACE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009107","UPD","08/30/19 04:01","","50 EAST GREEN STREET Common Name: BUSH HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009108","UPD","08/30/19 05:10","","SHAFER ST. AT HOSPITAL DR. Common Name: PRUITT FIELD, ATHENS, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009117","UPD-190740","08/30/19 09:07","08/30/19 09:07","Common Name: UNION STREET Location Detail: JEFF HILL","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009120","UPD-190741","08/30/19 09:42","08/30/19 09:42","Common Name: OXBOW TRAIL/DRIVE Location Detail: BETWEEN BIRD ARENA AND BAKER STUDENT CENTER","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009124","UPD-190742","08/30/19 11:10","08/30/19 12:30","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: COURTYARD, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009127","UPD","08/30/19 12:30","","Common Name: RICHLAND AVENUE Location Detail: BARRICADES, ATHENS, OH 45701","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009131","UPD","08/30/19 14:38","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: OFFICE 330, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009139","UPD","08/30/19 19:34","","Common Name: MILL STREET Location Detail: & STEWART STREET","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009140","UPD","08/30/19 19:58","","OXBOW TRAIL Common Name: STOCKER HALL, ATHENS, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009142","UPD","08/30/19 20:02","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: SMOKE DETECTOR/ROOM 407, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009147","UPD-190743","08/30/19 21:25","08/30/19 21:25","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: RD OFFICE, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009149","UPD","08/30/19 22:01","","UNIVERSITY TERRACE Common Name: ELLIS HALL, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009151","UPD","08/30/19 22:23","","W UNION ST Common Name: PARKING LOT 20, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009156","UPD","08/30/19 23:10","","W UNION ST Common Name: PARKING LOT 20, ATHENS, OH 45701","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-30-009158","UPD","08/30/19 23:33","","Common Name: MILL STREET Location Detail: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009159","UPD","08/31/19 00:10","","22 N MCKINLEY AVENUE Common Name: BROWN HALL Location Detail: 4TH FLOOR/WOMEN'S RESTROOM","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009161","UPD-190744","08/31/19 00:39","08/31/19 00:39","Common Name: UNION STREET Location Detail: NEAR SHAFER STREET","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009163","UPD","08/31/19 01:04","","Common Name: UNION STREET Location Detail: UNIVERSITY TERRACE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009165","UPD","08/31/19 01:10","","Common Name: RICHLAND AVENUE Location Detail: @682 ROUND ABOUT, ATHENS, OH 45701","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009167","UPD-190745","08/31/19 01:46","08/31/19 01:46","Common Name: MAIN CAMPUS/COLLEGE GREEN Location Detail: IN FRONT OF MEMORIAL AUDITORIUM","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009168","UPD","08/31/19 02:26","","Common Name: UNION STREET Location Detail: IN FRONT OF STAR OF INDIA","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009170","UPD","08/31/19 02:38","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 337 MENS RESTROOM, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009172","UPD","08/31/19 03:15","","Common Name: AIRPORT, ALBANY, OH 45710","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009175","UPD","08/31/19 04:45","","100 WEST GREEN DRIVE Common Name: BOYD HALL Location Detail: ROOM 258, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009181","UPD-190746","08/31/19 07:45","08/31/19 07:45","100 Common Name: PEDEN STADIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009182","UPD","08/31/19 07:47","","Common Name: BOBCAT LANE Location Detail: AT RICHLAND AVE, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009189","UPD","08/31/19 10:17","","Common Name: BOBCAT LANE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009196","UPD","08/31/19 12:48","","SHAFER ST. ACROSS FROM CONVO Common Name: TAILGREAT PARK Location Detail: BETWEEN BINGHAM HOUSE AND BIKE PATH","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009199","UPD","08/31/19 14:02","","Common Name: BIKE PATH Location Detail: BETWEEN PEDEN AND UNDER RICHLAND BRIDGE","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009201","UPD","08/31/19 14:56","","Common Name: OXBOW TRAIL/DRIVE Location Detail: CHECKPOINT 1","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009206","UPD","08/31/19 17:25","","SOUTH GREEN DR Common Name: PARKING LOT 134","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009211","UPD","08/31/19 20:55","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009213","UPD","08/31/19 21:33","","45 EAST GREEN STREET Common Name: LINCOLN HALL Location Detail: 4TH FLOOR/HALLWAY","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009218","UPD-190747","08/31/19 22:14","08/31/19 22:14","UNIVERSITY TERRACE Common Name: ELLIS HALL, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009219","UPD","08/31/19 22:34","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: @ADAMS, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009224","UPD","08/31/19 23:33","","Common Name: RICHLAND AVENUE Location Detail: @WEST GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-31-009225","UPD","08/31/19 23:43","","Common Name: CONGRESS STREET Location Detail: WASHINGTON ST, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-01-009228","UPD-190748","09/01/19 01:27","09/01/19 01:27","Common Name: UNION STREET Location Detail: UNIVERSITY TERRACE","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-01-009229","UPD-190749","09/01/19 01:43","09/01/19 01:43","Common Name: CONGRESS STREET Location Detail: @WASHINGTON, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-01-009242","UPD-190750","09/01/19 09:36","09/01/19 09:36","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-01-009243","UPD","09/01/19 10:23","","55 HOSPITAL DRIVE Common Name: O'BLENESS MEMORIAL HOSPIT","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-01-009244","UPD","09/01/19 10:31","","RUFUS DR Common Name: RUFUS DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-01-009252","UPD","09/01/19 16:02","","Common Name: LUCHS HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-01-009256","UPD-190751","09/01/19 20:28","09/01/19 20:28","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: 2ND FLOOR MENS ROOM, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-01-009263","UPD","09/01/19 23:22","","132 SOUTH GREEN DRIVE Common Name: TRUE HOUSE Location Detail: ROOM, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-02-009265","UPD","09/02/19 01:14","","SOUTH GREEN DRIVE Common Name: WALTER FIELDHOUSE, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-02-009267","UPD-190752","09/02/19 02:25","09/02/19 02:25","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: FRONT ENTRANCE SWIPE ACCESS BOX, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-02-009268","UPD","09/02/19 02:30","","Common Name: COLLEGE STREET Location Detail: HOWARD PARK, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-02-009272","UPD","09/02/19 04:00","","Common Name: MUSIC BUILDING (GLIDDEN HALL) Location Detail: BOTTOM, ATHENS, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-09-02-009274","UPD-190753","09/02/19 05:14","09/02/19 05:14","Common Name: WEST GREEN","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
