"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS18-02-23-002296","UPD","02/23/18 17:48","","Common Name: SHAFER STREET Location Detail: AT RICHAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002298","UPD-180246","02/23/18 17:53","02/23/18 17:53","Common Name: T.B. MEMORIAL AUDITORIUM Location Detail: WOMEN OF COUNTRY CONCERT, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002301","UPD","02/23/18 18:19","","Common Name: UNION STREET Location Detail: AT CONGRESS ST","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002305","UPD","02/23/18 20:16","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 266 SMOKE DETECTOR, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002306","UPD-180247","02/23/18 21:23","02/23/18 21:23","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002309","UPD-180248","02/23/18 22:40","02/23/18 22:40","Common Name: UNIVERSITY TERRACE Location Detail: UNIVERSITY TERRACE @ PARK PLACE, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002310","UPD","02/23/18 22:48","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002311","UPD","02/23/18 22:55","","Common Name: PRESIDENT ST, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002312","UPD-180249","02/23/18 23:03","02/23/18 23:03","Common Name: UNION STREET Location Detail: JEFF HILL","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002315","UPD","02/23/18 23:07","","UNIVERSITY TERRACE Common Name: ELLIS HALL, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002316","UPD-180250","02/23/18 23:17","02/23/18 23:17","Common Name: CONGRESS STREET, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002318","UPD-180251","02/23/18 23:23","02/23/18 23:23","Common Name: MILL STREET Location Detail: @COLLEGE STREET","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002319","UPD-180252","02/23/18 23:32","02/23/18 23:32","Common Name: CARPENTER STREET Location Detail: @ GROVESNOR STREET","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002320","UPD-180253","02/23/18 23:40","02/23/18 23:40","22 UNIVERSITY TERRACE Common Name: BRYAN HALL, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-23-002321","UPD","02/23/18 23:42","","28 N MCKINLEY AVENUE Common Name: PICKERING HALL Location Detail: ROOM 205, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002322","UPD","02/24/18 00:29","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: ADAMS HALL, ATHENS, OH 45701","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002323","UPD-180254","02/24/18 00:31","02/24/18 00:31","Common Name: CONGRESS STREET Location Detail: @UNION STREET, ATHENS, OH 45701","TRAFFIC DRIVING UNDER LICENSE FORFEITURE SUSPENSION 4510.22","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002324","UPD-180255","02/24/18 01:31","02/24/18 01:31","Common Name: WEST GREEN DRIVE Location Detail: NEAR JAMES, ATHENS, OH 45701","TRAFFIC DRIVING UNDER LICENSE FORFEITURE SUSPENSION 4510.22","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002325","UPD","02/24/18 01:47","","Common Name: RICHLAND AVENUE Location Detail: WEST GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002328","UPD-180256","02/24/18 02:44","02/24/18 02:44","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: @UNIVERSITY TERRACE, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002332","UPD-180258","02/24/18 06:44","02/24/18 06:44","101 EAST UNION Common Name: JEFFERSON HALL, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002333","UPD-180257","02/24/18 06:50","02/24/18 06:50","95 Common Name: CONVOCATION CENTER Location Detail: NEAR ROOM 370, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002338","UPD","02/24/18 14:23","","Common Name: SHAFER STREET Location Detail: AT RICHLAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002343","UPD","02/24/18 15:15","","SOUTH GREEN DRIVE Common Name: GOLF COURSE Location Detail: POND","CONVERSION_WILDLIFE FISHING W/O LICENSE 1533.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002344","UPD","02/24/18 16:34","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: SMOKE DETECTOR ROOM 413, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002347","UPD","02/24/18 17:38","","95 Common Name: CONVOCATION CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002350","UPD","02/24/18 18:43","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: NEAR TRUE HOUSE, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002354","UPD","02/24/18 19:39","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002358","UPD","02/24/18 20:53","","Common Name: FACTORY STREET","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002360","UPD","02/24/18 21:34","","PALMER STREET Common Name: PALMER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002362","UPD","02/24/18 21:44","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002363","UPD","02/24/18 21:56","","Common Name: WEST GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002364","UPD","02/24/18 22:16","","Common Name: WASHINGTON STREET Location Detail: NEAR GARAGE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002365","UPD","02/24/18 22:18","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002366","UPD-180261","02/24/18 22:19","02/24/18 22:19","Common Name: COLLEGE STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002367","UPD","02/24/18 22:22","","Common Name: MILL STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002368","UPD","02/24/18 22:36","","Common Name: STEWART STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002369","UPD","02/24/18 22:40","","Common Name: WASHINGTON STREET Location Detail: CITY GARAGE 2ND FLOOR","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002370","UPD","02/24/18 22:45","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002373","UPD-180262","02/24/18 23:08","02/24/18 23:08","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: OUTSIDE OF EWING","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-24-002374","UPD","02/24/18 23:40","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-25-002375","UPD","02/25/18 00:02","","Common Name: COLLEGE STREET Location Detail: @EAST WASHINGTON, ATHENS, OH 45701","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-25-002376","UPD-180263","02/25/18 00:14","02/25/18 00:14","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL, ATHENS, OH 45701","INTOXICATED PERSON","Unfounded","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-25-002382","UPD","02/25/18 01:47","","59 EAST GREEN DRIVE Common Name: SHIVELY HALL Location Detail: MORTON HILL AREA OF SHIVELY, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-25-002407","UPD","02/25/18 20:10","","Common Name: STATE ROUTE 682, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-26-002415","UPD","02/26/18 01:35","","Common Name: RICHLAND AVENUE Location Detail: @ ROUND ABOUT, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-26-002416","UPD","02/26/18 01:53","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-26-002419","UPD","02/26/18 04:57","","18 N MCKINLEY AVENUE Common Name: MACKINNON HALL Location Detail: 1ST FLR LOBBY, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-26-002425","UPD-180265","02/26/18 08:26","02/24/18 10:30","Common Name: KONNEKER RESEARCH CENTER","PROPERTY DAMAGE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-26-002442","UPD","02/26/18 16:09","","30 PARK PLACE Common Name: ALDEN LIBRARY Location Detail: RM 101O- 740-608-1314, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-26-002448","UPD","02/26/18 18:09","","Common Name: CHUBB HALL Location Detail: 125A, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-26-002454","UPD","02/26/18 23:03","","Common Name: RICHLAND AVENUE Location Detail: RICHLAND @ DAIRY LANE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-26-002455","UPD","02/26/18 23:04","","Common Name: WASHINGTON STREET","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002462","UPD","02/27/18 01:02","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002473","UPD-180266","02/27/18 08:14","02/27/18 08:14","Common Name: SHAFER STREET Location Detail: NEAR LOT 120, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002474","UPD","02/27/18 08:28","","Common Name: SHAFER STREET Location Detail: NEAR LOT 127, ATHENS, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002479","UPD-180267","02/27/18 09:53","02/27/18 09:53","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT RUFUS DR, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002481","UPD","02/27/18 10:09","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT RUFUS ST, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002483","UPD","02/27/18 11:33","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: GUEST SERVICES, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002487","UPD-180268","02/27/18 13:10","02/27/18 13:10","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 426, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002488","UPD-180269","02/27/18 13:24","02/27/18 13:24","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT RUFUS DR, ATHENS, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002489","UPD-180270","02/27/18 13:54","02/25/18 00:00","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: 1ST FLOOR HALLWAY NEAR 163-165, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002499","UPD-180271","02/27/18 16:45","02/27/18 16:45","95 Common Name: CONVOCATION CENTER Location Detail: BASKETBALL, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002507","UPD-180272","02/27/18 18:20","02/27/18 18:20","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT RUFUS DR, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-27-002508","UPD-180273","02/27/18 20:06","02/27/18 20:06","45 EAST GREEN STREET Common Name: LINCOLN HALL","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002519","UPD","02/28/18 00:03","","Common Name: MILL STREET Location Detail: @HOCKING STREET","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002521","UPD-180275","02/28/18 00:26","02/28/18 00:26","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 239, ATHENS, OH 45701","TRAFFICKING IN DRUGS","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002534","UPD-180276","02/28/18 08:39","02/28/18 08:39","Common Name: SHAFER STREET Location Detail: AT W UNION ST, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002538","UPD-180277","02/28/18 09:56","02/28/18 09:56","Common Name: SHAFER STREET Location Detail: AT W UNION ST, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002542","UPD","02/28/18 11:28","","RIDGES PROPERTY Common Name: RIDGES Location Detail: BUILDING 25/KONNECKER RESEARCH??, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002543","UPD","02/28/18 11:43","","Common Name: UNION STREET Location Detail: AT COURT ST","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002546","UPD","02/28/18 13:11","","Common Name: UNION STREET Location Detail: AT BROMLEY HALL","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002547","UPD","02/28/18 13:15","","RICHLAND AVENUE Common Name: GROVER CENTER Location Detail: ROOM W240A, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002548","UPD","02/28/18 13:26","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT ADAMS HALL, ATHENS, OH 45701","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002551","UPD","02/28/18 14:09","","Common Name: WASHINGTON STREET Location Detail: AT COURT ST","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002554","UPD-180278","02/28/18 15:57","01/09/18 14:00","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL, ATHENS, OH 45701","BURGLARY OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002566","UPD-180280","02/28/18 19:38","02/28/18 19:38","Common Name: CENTRAL FOOD FACILITY","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002568","UPD-180279","02/28/18 19:45","02/28/18 17:45","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: BIKE RACK CLOSEST TO ENTRANCE, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-28-002569","UPD","02/28/18 20:12","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 307, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-01-002575","UPD","03/01/18 00:28","","Common Name: UNION STREET Location Detail: UNIVERSITY TERRACE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-01-002589","UPD-180281","03/01/18 12:44","03/01/18 11:58","Common Name: PARKING LOT 120","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-01-002592","UPD","03/01/18 13:29","","Common Name: RICHLAND AVENUE Location Detail: @ROUND ABOUT, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-01-002598","UPD-180283","03/01/18 15:34","03/01/18 15:34","Common Name: PARKING LOT 104","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-01-002600","UPD-180285","03/01/18 15:56","03/01/18 15:56","95 Common Name: CONVOCATION CENTER Location Detail: DISTRICT BASKETBALL, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-02-002620","UPD-180288","03/02/18 00:26","03/02/18 00:26","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ROOM 361, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-02-002621","UPD","03/02/18 00:56","","Common Name: MORTON HALL, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-02-002623","UPD","03/02/18 01:30","","Common Name: HIGH ST Location Detail: @ UNION ST, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-02-002626","UPD-180289","03/02/18 04:14","03/02/18 04:14","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: ARNOLD CLASSIC","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-02-002634","UPD","03/02/18 09:35","","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: SUITE 276    (740-608-5425), ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-02-002635","UPD-180290","03/02/18 09:48","03/02/18 09:48","UNIVERSITY TERRACE Common Name: ELLIS HALL Location Detail: OUTSIDE OF BUILDING, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-03-02-002636","UPD","03/02/18 10:58","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: 2ND FLOOR WEST ELEVATOR LOBBY, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
