"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-05-02-005269","UPD","05/02/19 19:37","","Common Name: SHAFER STREET Location Detail: OUCU LOT, ATHENS, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-02-005270","UPD","05/02/19 20:42","","Common Name: COLLEGE STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005281","UPD","05/03/19 00:23","","Common Name: COURT STREET Location Detail: & UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005283","UPD","05/03/19 01:12","","Common Name: STATE ROUTE 56, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005286","UPD","05/03/19 03:55","","Common Name: DAIRY LANE, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005287","UPD-190489","05/03/19 06:40","05/03/19 06:40","95 Common Name: CONVOCATION CENTER, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005293","UPD","05/03/19 10:29","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005300","UPD","05/03/19 14:46","","Common Name: UNION STREET Location Detail: AT STEWART ST","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005303","UPD","05/03/19 15:27","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL, ATHENS, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005313","UPD","05/03/19 21:06","","Common Name: MILL STREET Location Detail: & PALMER STREET","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005314","UPD","05/03/19 21:18","","130 SOUTH GREEN DRIVE Common Name: ATKINSON HOUSE, ATHENS, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005315","UPD","05/03/19 21:41","","Common Name: CARPENTER STREET","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005318","UPD-190490","05/03/19 22:43","05/03/19 22:43","28 N MCKINLEY AVENUE Common Name: PICKERING HALL Location Detail: 228, ATHENS, OH 45701","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005322","UPD","05/03/19 23:32","","W UNION ST Common Name: PARKING LOT 154, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-03-005324","UPD","05/03/19 23:46","","Common Name: MILL STREET Location Detail: @ LOWER SEIGFRED","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005325","UPD","05/04/19 00:25","","Common Name: COURT STREET Location Detail: & UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005326","UPD","05/04/19 00:58","","W UNION ST Common Name: PARKING LOT 154, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005327","UPD","05/04/19 02:42","","Common Name: RICHLAND AVENUE Location Detail: IN FRONT OF PORTER, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005328","UPD","05/04/19 02:56","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: ADAMS HALL, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005333","UPD-190494","05/04/19 07:09","05/04/19 07:09","95 Common Name: CONVOCATION CENTER, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005337","UPD-190491","05/04/19 11:00","05/04/19 11:18","Common Name: PARKING LOT 127","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005342","UPD-190492","05/04/19 13:46","05/04/19 13:46","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: ROOM 330, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005343","UPD-190493","05/04/19 14:15","05/04/19 14:15","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: ROOM 315, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005348","UPD-190495","05/04/19 18:37","05/04/19 18:37","MILLIRON STREET Common Name: MILLIRON STREET, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-04-005353","UPD-190496","05/04/19 23:35","05/04/19 23:35","Common Name: MORTON HALL Location Detail: ROOM 203, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-05-005359","UPD-190498","05/05/19 06:48","05/05/19 06:48","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","RAPE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-05-005375","UPD-190500","05/05/19 17:27","05/05/19 17:27","Common Name: COLLEGE STREET Location Detail: COLLEGE @ EAST STATE, ATHENS, OH 45701","CONVERSION_TRAFFIC UNAUTH.PLATES-ANOTHER VEHS PLATES 4549.08C","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-05-005379","UPD","05/05/19 21:05","","Common Name: HOCKING STREET","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-05-005380","UPD","05/05/19 21:19","","Common Name: WASHINGTON STREET","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-05-005384","UPD","05/05/19 23:34","","Common Name: WEST GREEN DRIVE Location Detail: & RICHLAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-06-005392","UPD-190502","05/06/19 08:26","05/06/19 08:26","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 628, ATHENS, OH 45701","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-06-005401","UPD","05/06/19 15:11","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-06-005406","UPD-190503","05/06/19 17:21","05/06/19 17:21","Common Name: STATE ROUTE 682 Location Detail: 682 @ RICHLAND, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-06-005408","UPD-190504","05/06/19 19:16","05/06/19 19:16","Common Name: COURT STREET Location Detail: NEAR CHIPOTLE, ATHENS, OH 45701","CONVERSION_TRAFFIC UNAUTH.PLATES/COUNTERFEIT 4549.08(A)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-06-005409","UPD-190505","05/06/19 21:21","05/06/19 21:21","Common Name: STATE ROUTE 682 Location Detail: STATE ROUTE 682 @ 33, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-07-005413","UPD-190506","05/07/19 00:00","05/07/19 00:00","RUFUS DR Common Name: RUFUS DRIVE Location Detail: & SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-07-005425","UPD-190507","05/07/19 13:00","05/06/19 18:30","E CIRCLE DR Common Name: RIDGES BUILDING 14 Location Detail: CONSTRUCTION SITE, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-07-005433","UPD","05/07/19 17:34","","RIDGES PROPERTY Common Name: RIDGES Location Detail: NEAR E RIDGES DR AND PARK, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-07-005438","UPD-190508","05/07/19 22:10","05/07/19 22:10","Common Name: RICHLAND AVENUE Location Detail: AT DAIRY LANE, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-08-005458","UPD","05/08/19 11:20","","111 SOUTH GREEN DRIVE Common Name: LIVING LEARNING CENTER Location Detail: ROOM 216","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-08-005470","UPD-190510","05/08/19 20:08","05/08/19 20:08","Common Name: BOTANICAL RESEARCH, ATHENS, OH 45701","THEFT OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-08-005471","UPD-190511","05/08/19 21:31","05/08/19 21:31","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: ARMORY","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-09-005486","UPD","05/09/19 10:00","","E.CIRCLE DR. BY BLDG. 19 Common Name: PARKING LOT 208 - RIDGES Location Detail: TO LINDLEY HALL","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-09-005489","UPD-190512","05/09/19 13:07","05/09/19 13:07","W STATE ST Common Name: PARKING LOT 149, ATHENS, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-09-005496","UPD","05/09/19 17:49","","SOUTH GREEN DRIVE Common Name: ADAMS HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-09-005500","UPD","05/09/19 22:24","","Common Name: CONGRESS STREET Location Detail: @ UNION STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-10-005521","UPD","05/10/19 15:11","","OXBOW TRAIL Common Name: STOCKER HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-11-005531","UPD","05/11/19 00:39","","Common Name: UNIVERSITY TERRACE Location Detail: UNION ST, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-11-005539","UPD-190513","05/11/19 08:05","05/11/19 08:05","95 Common Name: CONVOCATION CENTER Location Detail: HCOMM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-11-005555","UPD-190515","05/11/19 21:30","05/11/19 21:30","4 UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: APT. 301, ATHENS 45701","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-12-005560","UPD-190516","05/12/19 00:50","05/12/19 00:50","Common Name: STATE ROUTE 682 Location Detail: RICHLAND, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-12-005561","UPD","05/12/19 01:24","","Common Name: CONGRESS STREET Location Detail: & UNION ST., ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-12-005573","UPD-190517","05/12/19 19:15","05/12/19 19:15","Common Name: DAIRY LANE, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-12-005576","UPD","05/12/19 22:17","","Common Name: RADIO-TELEVISION, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-13-005586","UPD-190518","05/13/19 10:28","01/01/19 00:00","W CIRCLE DR Common Name: RIDGES BUILDING 22 Location Detail: BASEMENT, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-13-005599","UPD-190520","05/13/19 18:38","05/13/19 18:38","Common Name: STATE ROUTE 682 Location Detail: STATE ROUTE 682 @ W UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-14-005612","UPD","05/14/19 07:38","","29 PARK PLACE Common Name: 29 PARK PLACE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-14-005621","UPD-190521","05/14/19 13:23","05/14/19 10:30","Common Name: ACADEMIC RESEARCH CENTER Location Detail: BICYCLE RACK, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-14-005635","UPD","05/14/19 18:20","","Common Name: UNION STREET Location Detail: AT SOUTH CONGRESS","CONVERSION_TRAFFIC SIGNALING STOPS/TURNS 4511.39","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-14-005636","UPD","05/14/19 18:54","","Common Name: RICHLAND AVENUE Location Detail: AT SHAFER ST, ATHENS, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-14-005638","UPD","05/14/19 21:09","","WEST STATE STREET Common Name: WEST STATE STREET Location Detail: 300 WEST STATE ST, ATHENS, OH 45701","CONVERSION FIRE FIRE OUTSIDE (NO STRUCTURE INVOLVED)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-15-005643","UPD","05/15/19 00:10","","Common Name: UNION STREET Location Detail: AT SOUTH COURT","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-15-005644","UPD","05/15/19 01:02","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-15-005654","UPD","05/15/19 10:05","","Common Name: WEST UNION ST OFFICE CTR Location Detail: ROOM 376, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-15-005666","UPD-190522","05/15/19 20:00","05/15/19 20:00","Common Name: SHAFER STREET Location Detail: AT LOT 128, ATHENS, OH 45701","TRAFFIC FAIL TO TRANSFER REGISTRATION 4503.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-16-005688","UPD","05/16/19 13:17","","95 Common Name: CONVOCATION CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-16-005689","UPD","05/16/19 14:46","","28 N MCKINLEY AVENUE Common Name: PICKERING HALL Location Detail: ROOM 103, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-16-005692","UPD-190524","05/16/19 15:48","05/16/19 15:48","W.UNION AND FACTORY STS. Common Name: HUMAN RESOURCES & TRAINING CTR Location Detail: 222","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-16-005707","UPD","05/16/19 23:55","","Common Name: RICHLAND AVENUE Location Detail: OU INN, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-17-005708","UPD","05/17/19 00:27","","Common Name: RICHLAND AVENUE Location Detail: NEAR MULBERRY, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-17-005736","UPD","05/17/19 22:37","","Common Name: UNIVERSITY TERRACE, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-17-005741","UPD","05/17/19 23:35","","Common Name: UNIVERSITY TERRACE Location Detail: & UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-18-005743","UPD-190525","05/18/19 05:04","05/18/19 05:04","Common Name: OFF-CAMPUS MISCELLANEOUS","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-18-005751","UPD","05/18/19 08:12","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: SMOKE DETECTOR ROOM 465, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-18-005754","UPD","05/18/19 11:59","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: MASONIC TEMPLE COLUMBUS","EDC DEPLOYMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-18-005769","UPD","05/18/19 23:05","","Common Name: CONGRESS STREET Location Detail: & UNION STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-18-005770","UPD-190526","05/18/19 23:21","05/18/19 23:21","RUFUS DR Common Name: RUFUS DRIVE Location Detail: N MCKIINLEY, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-19-005771","UPD","05/19/19 01:17","","Common Name: UNION STREET Location Detail: CONGRESS","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-19-005772","UPD-190527","05/19/19 01:48","05/19/19 01:48","Common Name: WASHINGTON STREET Location Detail: IN FRONT OF PARKING GARAGE","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-19-005786","UPD","05/19/19 18:21","","Common Name: SHAFER STREET Location Detail: NEAR WREN STADIUM, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-19-005787","UPD","05/19/19 20:02","","Common Name: RICHLAND AVENUE Location Detail: OU INN PARKING LOT, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-19-005789","UPD-190528","05/19/19 21:38","05/19/19 21:38","RUFUS DR Common Name: RUFUS DRIVE, ATHENS, OH 45701","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-20-005798","UPD-190529","05/20/19 10:30","05/20/19 09:50","Common Name: MAIL SERVICES","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-20-005807","UPD-190530","05/20/19 17:17","05/20/19 17:17","UNIVERSITY TERRACE/TUPPER HALL Common Name: PARKING LOT 11","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-20-005811","UPD","05/20/19 18:44","","95 Common Name: CONVOCATION CENTER Location Detail: S211, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-20-005812","UPD","05/20/19 21:00","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: SOUTH GREEN DRIVE @ 1804 WAY, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-21-005816","UPD-190532","05/21/19 00:47","05/21/19 00:47","Common Name: RICHLAND AVENUE Location Detail: NEAR BOBCAT LANE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-21-005825","UPD","05/21/19 12:42","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 253, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-21-005835","UPD-190533","05/21/19 17:31","05/21/19 17:31","Common Name: SHAFER STREET Location Detail: AT WEST STATE ST, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-05-21-005839","UPD","05/21/19 18:56","","Common Name: RICHLAND AVENUE Location Detail: AT MULBERRY ST, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
