"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-01-12-000372","UPD","01/12/17 12:21","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 413, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-12-000386","UPD","01/12/17 17:11","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL Location Detail: ROOM 216, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-12-000388","UPD-170042","01/12/17 17:50","01/11/17 20:00","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-12-000387","UPD","01/12/17 17:50","","WEST UNION STREET Common Name: HDL CENTER Location Detail: OFFICE/ROOM 135","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-12-000392","UPD","01/12/17 20:07","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: 205, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-12-000393","UPD-170044","01/12/17 20:46","01/12/17 20:46","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: LOT 88, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-12-000396","UPD","01/12/17 22:09","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: 222, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-12-000398","UPD-170046","01/12/17 23:06","01/12/17 23:06","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER, Athens, OH 45701","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-12-000400","UPD-170045","01/12/17 23:09","01/12/17 23:09","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: 3RD FLOOR - LOBBY, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-13-000404","UPD-170047","01/13/17 01:01","01/13/17 01:01","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: REAR OF BUILDING, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-13-000416","UPD-170048","01/13/17 06:22","01/13/17 02:00","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM 412","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-13-000424","UPD-170049","01/13/17 09:40","01/13/17 09:40","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: RIVERSEDGE, Athens, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-13-000428","UPD-170050","01/13/17 12:09","01/13/17 12:09","S.GREEN DR. Common Name: PARKING LOT 93, Athens, OH 45701","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-13-000447","UPD","01/13/17 19:31","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-13-000452","UPD","01/13/17 23:01","","RICHLAND AVENUE Common Name: RICHLAND AVENUE, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-01-13-000454","UPD","01/13/17 23:08","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @WEST GREEN, Athens, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
