"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS18-08-31-009569","UPD-180909","08/31/18 21:00","08/31/18 21:00","130 SOUTH GREEN DRIVE Common Name: ATKINSON HOUSE Location Detail: GOLF COURSE NEAR RIVER, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-31-009572","UPD","08/31/18 22:10","","Common Name: STEWART STREET Location Detail: AT MULBERRY ST, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-31-009575","UPD","08/31/18 22:25","","100 WEST GREEN DRIVE Common Name: BOYD HALL Location Detail: ROOM 340, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-31-009576","UPD-180910","08/31/18 22:43","08/31/18 22:43","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: BOTTOM OF THE STAIRS, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-31-009579","UPD","08/31/18 23:11","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE Location Detail: & RUFUS DRIVE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009580","UPD","09/01/18 00:06","","28 N MCKINLEY AVENUE Common Name: PICKERING HALL, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009581","UPD-180911","09/01/18 00:06","09/01/18 00:06","Common Name: EMERITI PARK, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009587","UPD","09/01/18 02:17","","51 EAST GREEN STREET Common Name: BIDDLE HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009596","UPD-180912","09/01/18 08:10","09/01/18 08:10","100 Common Name: PEDEN STADIUM Location Detail: FOOTBALL GAME, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009597","UPD","09/01/18 08:41","","RIDGES PROPERTY Common Name: RIDGES Location Detail: NEAR POND OFF WATER TOWER RD, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009606","UPD-180958","09/01/18 13:45","09/01/18 13:45","100 Common Name: PEDEN STADIUM Location Detail: GATE 1, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009612","UPD-180913","09/01/18 18:20","09/01/18 18:20","Common Name: PARKING LOT 104","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009616","UPD","09/01/18 20:42","","Common Name: PARKING LOT 127","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009617","UPD","09/01/18 20:51","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","TRAFFIC FICTITIOUS LICENSE PLATE 4549.08A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009618","UPD","09/01/18 21:12","","Common Name: COLLEGE STREET Location Detail: COLLEGE @ EAST STATE STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009619","UPD","09/01/18 21:22","","SOUTH GREEN DR. AT RICHLAND Common Name: WALTER HALL Location Detail: 135, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009620","UPD-180914","09/01/18 21:30","09/01/18 21:30","Common Name: EMERITI PARK, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009625","UPD-180915","09/01/18 22:40","09/01/18 22:40","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009626","UPD-180916","09/01/18 23:09","09/01/18 23:09","95 Common Name: CONVOCATION CENTER Location Detail: RICHLAND @ SG DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-01-009629","UPD","09/01/18 23:33","","Common Name: PARK PLACE","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009630","UPD-180917","09/02/18 00:03","09/02/18 00:03","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009633","UPD","09/02/18 00:24","","Common Name: STIMSON AVENUE Location Detail: GRAVEL LOT BEFORE ROUND-A-BOUT, ATHENS, OH 45701","CONVERSION_TRAFFIC SLOW SPEED 4511.22","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009634","UPD","09/02/18 00:33","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009636","UPD","09/02/18 00:36","","Common Name: UNION STREET","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009635","UPD-180918","09/02/18 00:36","09/02/18 00:36","Common Name: STEWART STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009637","UPD-180919","09/02/18 00:52","09/02/18 00:52","Common Name: MORTON HALL Location Detail: MORTON HILL, ATHENS, OH 45701","CONVERSION_JUSTICE & PUB. ADMIN. RESISTING ARREST 2921.33","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009638","UPD","09/02/18 01:14","","MORTON HALL LOT Common Name: PARKING LOT 90, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009640","UPD","09/02/18 01:27","","Common Name: BIKE PATH Location Detail: NEAR RUFUS / SOUTH GREEN DRIVE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009642","UPD","09/02/18 02:14","","95 Common Name: CONVOCATION CENTER Location Detail: 313, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009643","UPD","09/02/18 02:26","","101 EAST UNION Common Name: JEFFERSON HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009644","UPD-180920","09/02/18 02:36","09/02/18 02:36","Common Name: EMERITI PARK, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009647","UPD","09/02/18 03:00","","101 EAST UNION Common Name: JEFFERSON HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009649","UPD","09/02/18 03:16","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE","TRAFFIC DRIVING UPON SIDEWALK AREA 4511.711","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009652","UPD","09/02/18 07:13","","101 WEST GREEN DRIVE Common Name: RYORS HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009654","UPD-180921","09/02/18 14:02","09/02/18 00:00","134 SOUTH GREEN DRIVE Common Name: WRAY HOUSE, ATHENS, OH 45701","RAPE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009658","UPD","09/02/18 17:22","","101 WEST GREEN DRIVE Common Name: RYORS HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009660","UPD","09/02/18 19:03","","97 SOUTH GREEN DRIVE Common Name: CARR HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009661","UPD-180922","09/02/18 19:20","09/02/18 19:20","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: 351, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009663","UPD-180923","09/02/18 20:14","09/02/18 20:14","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: 410, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009666","UPD","09/02/18 21:49","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-02-009670","UPD","09/02/18 23:56","","SOUTH GREEN DRIVE Common Name: GOLF COURSE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009672","UPD","09/03/18 01:11","","Common Name: CONGRESS STREET Location Detail: @ UNION STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009678","UPD","09/03/18 06:41","","48 EAST GREEN STREET Common Name: READ HALL","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009681","UPD-180924","09/03/18 07:24","09/03/18 07:24","48 EAST GREEN STREET Common Name: READ HALL Location Detail: ROOM 320","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009686","UPD","09/03/18 10:00","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009687","UPD-180925","09/03/18 10:01","09/03/18 10:01","OXBOW TRAIL Common Name: BOYD DINING HALL, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009688","UPD","09/03/18 10:20","","105 SOUTH GREEN DRIVE Common Name: SOWLE HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009691","UPD","09/03/18 12:52","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009702","UPD","09/03/18 18:50","","Common Name: AIRPORT, ALBANY, OH 45710","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009709","UPD","09/03/18 23:23","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: @RUFUS, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-03-009712","UPD","09/03/18 23:45","","Common Name: STEWART STREET Location Detail: & MULBERRY STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009722","UPD","09/04/18 08:04","","101 EAST UNION Common Name: JEFFERSON HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009733","UPD-180926","09/04/18 11:54","08/28/18 18:00","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: 231, ATHENS, OH 45701","THEFT OFFENSE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009740","UPD","09/04/18 15:17","","Common Name: CHUBB HALL Location Detail: SUITE 10, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009747","UPD","09/04/18 16:50","","RICHLAND AVENUE Common Name: GROVER CENTER Location Detail: W176, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009748","UPD-180927","09/04/18 16:50","09/04/18 16:50","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 207, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009754","UPD","09/04/18 17:16","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: UTILITY ROO 004, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009757","UPD","09/04/18 18:03","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT RUFUS ST, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009758","UPD-180928","09/04/18 19:47","09/04/18 19:47","100 Common Name: PEDEN STADIUM, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-04-009759","UPD","09/04/18 20:12","","Common Name: RADIO-TELEVISION Location Detail: LOWER LEVEL MAIN RISER WATER FLOW LEVER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009774","UPD","09/05/18 00:52","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009782","UPD","09/05/18 07:43","","Common Name: PARKING LOT 111","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009783","UPD-180929","09/05/18 08:01","09/05/18 08:01","Common Name: AIRPORT Location Detail: SOUTHSIDE LOT NEAR MCFARLIN, ALBANY, OH 45710","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009789","UPD-180930","09/05/18 10:47","09/05/18 10:47","95 Common Name: CONVOCATION CENTER Location Detail: 350, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009793","UPD-180931","09/05/18 13:54","09/05/18 13:54","Common Name: GENERAL CAMPUS LOCATION","RAPE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009800","UPD-180932","09/05/18 16:57","08/28/18 00:00","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: 319, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009803","UPD-180933","09/05/18 17:18","09/05/18 15:45","88 UNIVERSITY TERRACE Common Name: OHIO UNIVERSITY POLICE DEPT, ATHENS, OH 45701","THEFT OFFENSE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009807","UPD","09/05/18 20:22","","Common Name: COURT STREET Location Detail: COURT @ PRESIDENT STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009808","UPD","09/05/18 21:10","","Common Name: PARKING LOT 104","VEHICLE FIRE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-05-009810","UPD","09/05/18 22:03","","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: 216, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-06-009816","UPD","09/06/18 01:52","","Common Name: UNION STREET Location Detail: @SCHOONOVER CENTER","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-06-009833","UPD","09/06/18 14:09","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-06-009837","UPD","09/06/18 16:30","","Common Name: GENERAL CAMPUS LOCATION","RAPE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-06-009841","UPD-180935","09/06/18 17:05","09/06/18 17:05","101 EAST UNION Common Name: JEFFERSON HALL Location Detail: 4TH FLOOR RESTROOM 408, ATHENS, OH 45701","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-06-009847","UPD-180937","09/06/18 22:12","09/06/18 17:00","30 PARK PLACE Common Name: ALDEN LIBRARY Location Detail: 212 WEST UNION STREET APARTMENT 1, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-06-009846","UPD-180936","09/06/18 22:16","09/06/18 22:16","Common Name: UNION STREET Location Detail: JEFFERSON HILL","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-06-009855","UPD","09/06/18 23:26","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: SMOKE DETECTOR/2ND FLOOR LOUNGE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009856","UPD-180939","09/07/18 00:25","09/07/18 00:25","50 EAST GREEN STREET Common Name: BUSH HALL, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009859","UPD-180941","09/07/18 01:17","09/07/18 01:17","Common Name: UNION STREET Location Detail: JEFFERSON HILL","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009860","UPD","09/07/18 01:24","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: 2ND FLOOR LOUNGE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009865","UPD","09/07/18 02:30","","RUFUS DR Common Name: RUFUS DRIVE, ATHENS, OH 45701","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009879","UPD","09/07/18 09:36","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: SUITE 202   (740-608-1471), ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009882","UPD","09/07/18 12:27","","97 WEST GREEN DRIVE Common Name: JAMES HALL, ATHENS, OH 45701","RAPE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009890","UPD","09/07/18 17:22","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT UNIVERSITY TERRACE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009894","UPD","09/07/18 20:36","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: 3RD FLOOR, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009896","UPD","09/07/18 21:25","","Common Name: MILL STREET Location Detail: AT KERN ST","FIREWORKS OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009897","UPD-180942","09/07/18 21:41","09/07/18 21:41","MORTON HALL LOT Common Name: PARKING LOT 90, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009899","UPD-180943","09/07/18 22:32","09/07/18 22:32","Common Name: PARKING LOT 77, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009900","UPD-180945","09/07/18 22:37","09/07/18 22:37","Common Name: RICHLAND AVENUE Location Detail: OLD BRIDGE NEAR TREUDLEY STAIRS, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009901","UPD-180944","09/07/18 22:49","09/07/18 22:49","Common Name: EMERITI PARK, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009902","UPD-180948","09/07/18 23:00","09/07/18 23:00","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 409, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-09-07-009903","UPD-180946","09/07/18 23:05","09/07/18 23:05","131 SOUTH GREEN DRIVE Common Name: SMITH HOUSE, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
