"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-11-03-012366","UPD","11/03/19 03:56","","Common Name: RADIO-TELEVISION, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-03-012367","UPD","11/03/19 04:29","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE Location Detail: FRONT FOUR CATWALK","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-03-012377","UPD","11/03/19 09:33","","RICHLAND AVENUE Common Name: GROVER CENTER, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-03-012382","UPD","11/03/19 15:38","","Common Name: WEST UNION ST OFFICE CTR, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-03-012386","UPD","11/03/19 17:36","","3197 HEBBARDSVILLE RD Common Name: LARGE ANIMAL FACILITY - HEBBARDSVILLE, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-03-012387","UPD","11/03/19 18:05","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-03-012391","UPD","11/03/19 21:20","","100 WEST GREEN DRIVE Common Name: BOYD HALL, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012399","UPD","11/04/19 01:35","","Common Name: EAST GREEN DRIVE Location Detail: @UNION STREET","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012409","UPD","11/04/19 08:43","","45 EAST GREEN STREET Common Name: LINCOLN HALL Location Detail: SMOKE DETECTOR/ROOM 418","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012419","UPD-191037","11/04/19 13:35","11/04/19 13:35","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: LAUNDRY ROOM, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012427","UPD-191038","11/04/19 15:03","11/04/19 15:03","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012428","UPD","11/04/19 15:14","","71 Common Name: COPELAND HALL, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012431","UPD","11/04/19 15:41","","Common Name: ADAMS GARAGE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012430","UPD-191039","11/04/19 15:41","11/04/19 15:41","SHAFER STREET Common Name: PARKING LOT 128, ATHENS, OH 45701","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012441","UPD-191040","11/04/19 18:14","11/04/19 18:14","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: 239, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012442","UPD","11/04/19 18:20","","Common Name: KANTNER HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012443","UPD-191041","11/04/19 19:25","11/04/19 19:25","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER, ATHENS, OH 45701","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-04-012449","UPD","11/04/19 23:47","","Common Name: WASHINGTON STREET Location Detail: & COLLEGE STREET","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-05-012470","UPD","11/05/19 13:33","","Common Name: RICHLAND AVENUE Location Detail: @STATE ROUTE 682, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-05-012471","UPD","11/05/19 13:51","","3197 HEBBARDSVILLE RD Common Name: LARGE ANIMAL FACILITY - HEBBARDSVILLE, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-05-012483","UPD-191044","11/05/19 20:29","11/05/19 20:29","18 N MCKINLEY AVENUE Common Name: MACKINNON HALL Location Detail: ROOM 120, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-05-012485","UPD-191046","11/05/19 21:18","11/05/19 21:18","Common Name: NELSON DINING HALL, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012490","UPD-191048","11/06/19 02:17","11/05/19 21:30","Common Name: T.B. MEMORIAL AUDITORIUM, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012503","UPD","11/06/19 08:54","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: TO RICHLAND AVE, ATHENS, OH 45701","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012507","UPD-191050","11/06/19 10:59","11/06/19 10:59","Common Name: MAIL SERVICES","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012513","UPD","11/06/19 13:22","","Common Name: WREN STADIUM Location Detail: DETECTOR IN ELEVATOR SHAFT","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012514","UPD-191052","11/06/19 13:26","11/06/19 13:26","100 Common Name: PEDEN STADIUM Location Detail: FOOTBALL/MIAMI, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012516","UPD","11/06/19 14:01","","Common Name: RICHLAND AVENUE Location Detail: FOOTBALL/MIAMI, ATHENS, OH 45701","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012518","UPD-191053","11/06/19 14:15","11/06/19 14:15","16 Common Name: IRVINE HALL Location Detail: COVERED BIKE RACK NEAREST DOORS, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012519","UPD-191054","11/06/19 14:20","11/06/19 14:20","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 220, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012527","UPD","11/06/19 19:21","","Common Name: UNIVERSITY TERRACE Location Detail: AT UNION ST, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012528","UPD-191055","11/06/19 20:05","11/06/19 20:05","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: ROOM 240, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012530","UPD","11/06/19 21:27","","100 Common Name: PEDEN STADIUM, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012532","UPD-191059","11/06/19 21:56","11/06/19 21:56","100 Common Name: PEDEN STADIUM, ATHENS, OH 45701","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012534","UPD-191057","11/06/19 21:56","11/06/19 21:56","100 Common Name: PEDEN STADIUM Location Detail: BOBCAT AUTHENTIC MERCHANDISE STORE, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012535","UPD","11/06/19 22:01","","88 UNIVERSITY TERRACE Common Name: OHIO UNIVERSITY POLICE DEPT Location Detail: FROM COMMAND LOT 134, ATHENS, OH 45701","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012538","UPD","11/06/19 22:29","","100 Common Name: PEDEN STADIUM Location Detail: UNKNOWN SPECIFIC LOCATION, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-06-012539","UPD","11/06/19 23:05","","Common Name: UNION STREET Location Detail: COLLEGE STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012543","UPD","11/07/19 00:18","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: MILL STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012545","UPD","11/07/19 00:30","","Common Name: RICHLAND AVENUE Location Detail: BOBCAT LANE, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012546","UPD","11/07/19 00:35","","Common Name: UNION STREET Location Detail: UNIVERSITY TERRACE","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012548","UPD-191060","11/07/19 01:57","11/07/19 01:57","Common Name: T.B. MEMORIAL AUDITORIUM Location Detail: SIDEWALK, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012562","UPD","11/07/19 08:42","","100 Common Name: PEDEN STADIUM Location Detail: SOUTH GREEN DR/RICHLAND AVE, ATHENS, OH 45701","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012573","UPD","11/07/19 15:07","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 331, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012580","UPD","11/07/19 17:00","","Common Name: 31 SOUTH COURT STREET Location Detail: #003C STORAGE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012581","UPD-191061","11/07/19 17:10","11/07/19 17:10","Common Name: T.B. MEMORIAL AUDITORIUM Location Detail: HARLEM 100, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-07-012588","UPD","11/07/19 18:47","","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: NORTHWEST 1ST FLOOR, RD APT 152, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-08-012603","UPD","11/08/19 01:33","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-08-012609","UPD","11/08/19 03:01","","Common Name: T.B. MEMORIAL AUDITORIUM Location Detail: O12 AIR HANDLER/SMOKE DETECTOR, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-08-012636","UPD","11/08/19 18:46","","Common Name: UNION STREET Location Detail: UNION @ HIGH STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-08-012642","UPD","11/08/19 23:07","","Common Name: OXBOW TRAIL/DRIVE Location Detail: & SOUTH GREEN DRIVE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-09-012645","UPD-191065","11/09/19 00:00","11/09/19 00:00","Common Name: RICHLAND AVENUE Location Detail: & SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-09-012647","UPD","11/09/19 01:05","","Common Name: HIGH ST Location Detail: & UNION, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-09-012661","UPD-191067","11/09/19 11:00","11/09/19 11:00","95 Common Name: CONVOCATION CENTER Location Detail: BASKETBALL, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-09-012672","UPD","11/09/19 17:36","","Common Name: STEWART STREET Location Detail: AT UNION ST, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-09-012677","UPD","11/09/19 19:36","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: SMOKE DETECTOR/ROOM 265, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-09-012678","UPD-191068","11/09/19 19:36","11/09/19 19:36","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: ROOM 265, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-09-012681","UPD","11/09/19 22:34","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-10-012687","UPD","11/10/19 00:36","","Common Name: CONGRESS STREET Location Detail: & UNION STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-10-012688","UPD","11/10/19 01:46","","Common Name: UNION STREET Location Detail: JEFF HILL","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-10-012696","UPD","11/10/19 10:54","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-10-012707","UPD-191069","11/10/19 20:30","11/10/19 20:30","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-10-012710","UPD","11/10/19 21:51","","Common Name: UNION STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-10-012713","UPD","11/10/19 23:12","","RUFUS DR Common Name: RUFUS DRIVE Location Detail: & SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-10-012714","UPD","11/10/19 23:24","","Common Name: DAIRY LANE Location Detail: & RICHLAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SIGNALING STOPS/TURNS 4511.39","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-10-012715","UPD","11/10/19 23:51","","Common Name: PRESIDENT ST Location Detail: & RICHLAND AVE., ATHENS, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-11-012716","UPD","11/11/19 00:36","","EAST STATE STREET Common Name: EAST STATE STREET","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-11-012719","UPD-191070","11/11/19 02:02","11/11/19 02:02","Common Name: EDGEHILL DRIVE, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-11-012732","UPD","11/11/19 13:45","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE","TRAFFIC DRIVING ON CLOSED ROADWAY 4511.71","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-11-012739","UPD","11/11/19 17:41","","Common Name: STATE ROUTE 682 Location Detail: WHITES MILL, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-11-012740","UPD-191071","11/11/19 18:00","11/11/19 18:00","Common Name: STATE ROUTE 682, ATHENS, OH 45701","TRAFFIC DRIVING UNDER SUSP-REINST. FEE 4510.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-11-012742","UPD","11/11/19 19:58","","Common Name: NELSON COMMONS Location Detail: GARAGE","CONVERSION_TRAFFIC STOPPING AFTER ACCIDENT-PROPERY DAMAGE 4549.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-11-012743","UPD-191072","11/11/19 20:55","11/11/19 20:55","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AREA OF ADAMS HALL AND PING PARKING LOT, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-12-012747","UPD","11/12/19 00:28","","BROUGH HOUSE LOT Common Name: PARKING LOT 53, ATHENS, OH 45701","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-12-012766","UPD","11/12/19 11:48","","Common Name: CHUBB HALL, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-12-012767","UPD","11/12/19 11:54","","Common Name: RIDGES BUILDING 37 - INTERIOR SVCS, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-12-012769","UPD-191073","11/12/19 12:28","11/12/19 12:28","100 Common Name: PEDEN STADIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-12-012771","UPD","11/12/19 13:02","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: ROOM 349, ATHENS, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-12-012773","UPD","11/12/19 13:45","","Common Name: RIDGES BUILDING 37 - INTERIOR SVCS, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-12-012796","UPD","11/12/19 23:21","","Common Name: RICHLAND AVENUE Location Detail: MULBERRY, ATHENS, OH 45701","CONVERSION_TRAFFIC TURNING IN ROADWAY PROHIBITED 4511.37","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-13-012812","UPD-191074","11/13/19 12:00","11/04/19 16:49","W.UNION AND FACTORY STS. Common Name: HUMAN RESOURCES & TRAINING CTR","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-13-012815","UPD","11/13/19 13:48","","Common Name: MORTON HALL, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-13-012827","UPD","11/13/19 19:08","","Common Name: UNION STREET Location Detail: NEAR HDL CENTER","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-13-012828","UPD","11/13/19 19:15","","Common Name: RICHLAND AVENUE Location Detail: AT SHAFER ST, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-13-012829","UPD","11/13/19 19:25","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT RUFUS ST, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-13-012830","UPD-191076","11/13/19 19:35","11/13/19 19:35","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT ADAMS HALL, ATHENS, OH 45701","CONVERSION TRAFFIC YIELD HALF OF ROADWAY 4511.26","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-13-012831","UPD","11/13/19 20:09","","Common Name: UNIVERSITY TERRACE Location Detail: AT UNION ST, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012835","UPD-191077","11/14/19 00:21","11/14/19 00:21","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 205, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012856","UPD-191078","11/14/19 11:38","11/14/19 11:38","30 PARK PLACE Common Name: ALDEN LIBRARY Location Detail: 3RD FLOOR, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012863","UPD-191079","11/14/19 15:19","11/14/19 15:19","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-11-14-012864","UPD","11/14/19 15:55","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","ASSAULT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
