6/1/2019,21:01,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,2610 CHANNNING,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/1/2019,21:38,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,RED OAK/6TH,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/1/2019,21:57,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS VEHICLE,,,,,,,,MEAD ST NEAR S/47,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/1/2019,22:22,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,DANA/BANCROFT,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/1/2019,23:17,,,,,DISORDERLY CONDUCT,,,,,LODGING,,,,,,,,BLACKWELL HALL,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/1/2019,23:25,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,IFO REC SPRT FAC,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,,,
6/1/2019,23:28,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,COLLEGE/DERBY,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2019             to       06/02/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2019,0:02,,,,,VEHICLE CODE VIOLATION,,,,,VEHICLE CODE VIOLATION,,,,,,,,UNIVERSITY AV,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/2/2019,0:30,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,ANNA HEAD,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/2/2019,0:55,,,,,MAINTENANCE ISSUE,,,,,"CAMPUS CONDITION
-GROUNDS",,,,,,,,LOWER SPROUL PLAZA,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/2/2019,1:00,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/2/2019,4:39,,19-01473,,,ALL OTHER OFFENSES,,,,,FALSE INFO TO POLICE OFFICER,,,,,,,,UNIT-2 WADA,,,,,,,"OCCD 06/02/2019, 0458
SEALS, MICHAEL (MW-26-O) ARRESTED FOR PROVIDING FALSE INFORMATION TO A POLICE OFFICER, UNIT-2 WADA. TO BPD JAIL.",,,,,,,,,,,,,,,,,,CLOSED BY ARREST,,,
6/2/2019,8:13,,19-01474,,,TOW,,,,,EXPIRED REGISTRATION OVER 6 MO,,,,,,,,BOWDTICH S BANCROFT,,,,,,,"OCCD 06/02/2019 0813 HOURS
BLACK 2001 FORD EXPLORER, 6MAJ819, TOWED FOR REGISTRATION EXPIRED OVER 6 MONTHS, 2311 BANCROFT WAY. TO M&A TOW.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,CASE 19-01475 CANCELLED,,,,,,,,,,,,,,,,,,,,,
6/2/2019,8:38,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,,LAWRENCE HALL OF SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/2/2019,8:54,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,DWINELLE HALL,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/2/2019,9:15,,19-01476,,,ALL OTHER OFFENSES,,,,,RULE VIOLATION,,,,,,,,RICHMOND FIELD STATION,,,,,,,"OCCD 06/02/2019, 0915
(MO-36-S) CONTACTED FOR POSSESSING AND ATTEMPTING TO USE ANOTHER STUDENT`S KEYCARD, RFS.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/2/2019,10:46,,19-01477,,,MEDICAL EVENT,,,,,INJURY OR ILLNESS,,,,,,,,PEOPLES PARK,,,,,,,"OCCD 06/02/2019 1046 HOURS
(MX-61-O) VICTIM OF ILLNESS, PEOPLES PARK. TRANSPORTED TO ALTA BATES VIA BFD.",,,,,,,,,,,,,,,,,,CLOSED,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2019,13:09,,19-01478,,,TRAFFIC,,,,,ACCIDENT / MINOR INJURIES,,,,,,,,ELLSWORTH PARKING STRUCTURE,,,,,,,"OCCD 06/02/2019, 1309
(FA-76-O) AND (MW-78-O) INVOLVED IN A MINOR INJURY COLLISION, STRUCTURE C. WILL SEEK OWN MEDICAL.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/2/2019,15:32,,,,,PEDESTRIAN STOP,,,,,PEDESTRIAN STOP,,,,,,,,UNIT-1,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/2/2019,17:01,,,,,TRAFFIC,,,,,ACCIDENT / NO INJURIES,,,,,,,,WEST CRESCENT,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/2/2019,17:53,,19-01479,,,MEDICAL EVENT,,,,,INJURY OR ILLNESS,,,,,,,,CALIFORNIA HALL,,,,,,,"OCCURED: 06/02/19 1753
(MB-19-O) VICTIM OF INJURY, E/S CALIFORNIA HALL.  BFD TRANSPORTED TO KAISER OAKLAND.",,,,,,,,,,,,,,,,,,CLOSED,,,
6/2/2019,18:19,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,BANWAY,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/2/2019,18:35,,,,,MAINTENANCE ISSUE,,,,,"CAMPUS CONDITION
-GROUNDS",,,,,,,,FOOTHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/2/2019,18:56,,19-01480,,,LARCENY/THEFT,,,,,PETTY THEFT -BIKE REPORT,,,,,,,,HAAS PAVILION,,,,,,,"OCC 05/20/2019 1400 - 06/02/2019-1600
(MW-19-S) REPORTS THEFT OF HIS BLACK MOTOBECANE PHANTOM MENS ROAD BIKE, HAAS PAVILION. LOSS OF $600",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/2/2019,19:12,,19-01481,,,MISC. SERVICE,,,,,FOUND PROPERTY,,,,,,,,MLK,,,,,,,"FOUND 2 APPLE LAPTOPS AND A LOOK BOOK, MLK. BROUGHT TO UCPD FOR SAFE KEEPING.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/2/2019,19:27,,19-01482,,,LARCENY/THEFT,,,,,PETTY THEFT -REPORT,,,,,,,,UVA LITTLE LEAGUE FIELD,,,,,,,"OCCURED: 06/02/19 1830
(FW-70-O) REPORTS THEFT OF HER SILVER IPHONE 6, VALUE: $100, UVA LITTLE LEAGUE FIELD, 06/02/19 1830.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/2/2019,21:21,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,BANCROFT/PIEMONT,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/2/2019,21:58,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,,CKC TRACK,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/2/2019,22:00,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,DURANT W TELE,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/2/2019,22:04,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,2460 BANCROFT WAY,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/2019             to       06/03/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2019,0:58,,19-01483,,,ALL OTHER OFFENSES,,,,,WARRANT ARREST,,,,,,,,PEOPLES PARK,,,,,,,"OCCURED: 06/03/19 0124
GARNER, CURTIS (MB-39-O) ARRESTED ON AN ACSO FELONY NO BAIL WARRANT, PEOPLES PARK.  TO BPD JAIL.",,,,,,,,,,,,,,,,,,CLOSED BY ARREST,,,
6/3/2019,1:10,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/3/2019,2:00,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,UNDERHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/3/2019,3:09,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,600 RED OAK AVE,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/3/2019,3:12,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/3/2019,8:18,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,OHLONE/JACKSON,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/3/2019,9:13,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS PERSON,,,,,,,,WHEELER HALL,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/3/2019,9:15,,19-01484,,,VANDALISM,,,,,MALICIOUS MISCHIEF - REPORT,,,,,,,,1123 JACKSON STREET,,,,,,,"OCCD 05/31/2019 - 06/03/2019 1800 - 0730 HOURS
(FBA-E) REPORTS VANDALISM TO TWO WINDOWS, CHILD DEVELOPMENT CENTER.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/3/2019,9:35,,19-01485,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS CIRCUMSTANCE - REPORT,,,,,,,,CALIFORNIA HALL,,,,,,,"OCCD 05/31/2019, UNK TIME
(MAA-E) REPORTS RECEIVING A DISTURBING LETTER, CALIFORNIA HALL.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/3/2019,10:16,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,HASTE/ATHERTON,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/3/2019,10:31,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,FRANCISCO/SHATTUCK,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,,,
6/3/2019,12:21,,,,,MAINTENANCE ISSUE,,,,,"CAMPUS CONDITION
-GROUNDS",,,,,,,,2224 PIEDMONT AV,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2019,12:38,,19-01486,,,WEAPONS VIOLATIONS,,,,,POSS KNIFE ON UNIV GROUNDS,,,,,,,,PEOPLES PARK,,,,,,,"OCCD 06/03/2019, 1705
POSSESSION OF MARIJUANA FOR SALE AND POSSESSION OF KNIVES ON UNIVERSITY GROUNDS, PEOPLES PARK. TO UCPD FOR EVIDENCE. UNK SUSPECT.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/3/2019,13:29,,,,,VEHICLE CODE VIOLATION,,,,,VEHICLE CODE VIOLATION,,,,,,,,UVA-164,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,,,
6/3/2019,14:14,,,,,SEX OFFENSES,,,,,INDECENT EXPOSURE,,,,,,,,UNIVERSITY HALL,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/3/2019,14:57,,,,,ALL OTHER OFFENSES,,,,,RULE VIOLATION,,,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/3/2019,15:18,,,,,MEDICAL EVENT,,,,,MENTALLY ILL COMMITMENT,,,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/3/2019,15:51,,19-01487,,,MISC. SERVICE,,,,,CIVIL ADVICE,,,,,,,,HAAS BUSINESS SCHOOL,,,,,,,"OCCD 06/03/2019, 1551
(FW-39-E) GIVEN CIVIL ADVICE REGARDING UNWANTED CONTACT, HBS.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/3/2019,16:58,,19-01488,,,TOW,,,,,TOWED VEHICLE-POSTED TOW AREA,,,,,,,,UNIVERSITY VILLAGE ALBANY,,,,,,,"OCCD 06/03/2019 1658 HRS
WHITE TOYOTA CAMRY, 7ZGZ048, TOWED FOR PARKING IN A POSTED TOW AWAY ZONE, UVA-LIBERTY SHIP/RED OAK.  TO EAST BAY TOW.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/3/2019,17:18,,,,,PEDESTRIAN STOP,,,,,PEDESTRIAN STOP,,,,,,,,2334 TELEGRAPH AV,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/3/2019,19:20,,,,,FIRE,,,,,FIRE OF UNKNOWN TYPE,,,,,,,,525 RED OAK AVE,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/3/2019,19:46,,19-01489,,,TRAFFIC,,,,,ACCIDENT / MINOR INJURIES,,,,,,,,SIGNPOST-16,,,,,,,"(MW-19-O) VEHICLE ACCIDENT WITH MINOR INJURIES, SIGNPOST-16. PARAMEDICS PLUS RESPONDED AND TRANSPORTED TO HIGHLAND HOSPITAL.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/3/2019,21:10,,,,,ALL OTHER OFFENSES,,,,,"DISTURBING
PEACE-ENTERTAINMENT",,,,,,,,LHS VISTA LOT,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/3/2019,23:17,,,,,MAINTENANCE ISSUE,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,,STANLEY HALL,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2019             to       06/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2019,0:41,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,SATHER GATE,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,0:42,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,GOLDEN BEAR RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/4/2019,0:50,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,APPARATUS BAY,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/4/2019,1:14,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,7:21,,,,,DISORDERLY CONDUCT,,,,,LODGING,,,,,,,,UNIVERSITY HALL WEST LOT,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,8:06,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,BERKELEY ART MUSEUM,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,8:18,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS PERSON,,,,,,,,MAX MARTINEZ,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/4/2019,8:18,,,,,WELFARE CHECK,,,,,WELFARE CHECK,,,,,,,,CORY HALL,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,8:29,,,,,ALL OTHER OFFENSES,,,,,DISTURBING THE PEACE,,,,,,,,2339 HASTE ST,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,8:40,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,,SIGNPOST-16,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,9:37,,,,,DISORDERLY CONDUCT,,,,,LODGING,,,,,,,,2100 CHANNING WAY,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/4/2019,10:13,,,,,WELFARE CHECK,,,,,WELFARE CHECK,,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,10:17,,,,,MISC. SERVICE,,,,,FURNISH TRANSPORT,,,,,,,,875 BORDEAUX NAPA,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,10:25,,,,,WELFARE CHECK,,,,,CHECK WELFARE- 911 CALL,,,,,,,,DOE LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2019,11:19,,,,,DEMONSTRATION,,,,,DEMONSTRATION STANDBY,,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,11:47,,19-01490,,,LARCENY/THEFT,,,,,PETTY THEFT -REPORT,,,,,,,,405 RED OAK AVE,,,,,,,"OCCD 05/21/2019 1029 - 2000 HRS
(MA-30-E) REPORTS THEFT OF A PACKAGE CONTAINING A GOOGLE PIXLE 3A SMARTPHONE, UVA-405 RED OAK AVE. LOSS $399.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/4/2019,13:30,,19-01491,,,MISC. SERVICE,,,,,LOST UC KEYS,,,,,,,,CITY OF BERKELEY,,,,,,,(FX-A-E) REPORTS LOSING A UC KEY,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,14:28,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,,UVA-123,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,14:40,,,,,PEDESTRIAN STOP,,,,,SUSPECT STOP,,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/4/2019,14:59,,,,,PEDESTRIAN STOP,,,,,PEDESTRIAN STOP,,,,,,,,N/S CVS ON TELE,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/4/2019,15:30,,,,,MAINTENANCE ISSUE,,,,,CARDKEY SERVICE CALL,,,,,,,,BECHTEL HALL,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,15:45,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,HOWE W/TELE,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/4/2019,15:56,,,,,PEDESTRIAN STOP,,,,,PEDESTRIAN STOP,,,,,,,,REGENT/STUART,,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,,,
6/4/2019,16:07,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS VEHICLE,,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/4/2019,16:16,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,DANA PARKER,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/4/2019,16:23,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,HASTE FULTON,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/4/2019,16:36,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,BAN W SHATTUCK,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/4/2019,16:42,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,,WEST CRESCENT,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,17:08,,,,,ALL OTHER OFFENSES,,,,,DISTURBING THE PEACE,,,,,,,,VALLEY LIFE SCIENCE BLDG,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,17:10,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS PERSON,,,,,,,,DWINELLE HALL,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/4/2019,20:58,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,DWIGHT/WARRING,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,,,
6/4/2019,22:14,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,BARROWS LANE/BANCROFT WAY,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2019,22:31,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,HEARST/LECONTE,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,,,,,,,,,,,
6/4/2019,23:07,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,ASUC GARAGE,,,,,,,,,,,,,,,,,"FIELD IDENTIFICATION
CARD",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/05/2019             to       06/05/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2019,1:59,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,,RFS-194,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/5/2019,2:51,,,,,OUTSIDE ASSIST,,,,,OUTSIDE ASSIST - BPD / NOT CALLED,,,,,,,,RUSSELL/COLLEGE,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/5/2019,6:26,,19-01495,,,MISC. SERVICE,,,,,CAMPSITE INVESTIGATION,,,,,,,,STRAWBERRY REC CENTER,,,,,,,"OCCD 06/05/2019, 0626
MULTIPLE CAMPSITE INVESTIGATIONS, LOWER JORDAN FIRE TRAIL.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/5/2019,6:33,,,,,MISC. SERVICE,,,,,CAMPSITE INVESTIGATION,,,,,,,,WITTER FIELD,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/5/2019,7:21,,,,,SUSPICIOUS EVENT,,,,,SUSPICIOUS PERSON,,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/5/2019,7:24,,,,,MISC. SERVICE,,,,,CAMPSITE INVESTIGATION,,,,,,,,STRAWBERRY CENTER,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/5/2019,7:46,,19-01492,,,MISC. SERVICE,,,,,CIVIL ADVICE,,,,,,,,SPROUL HALL,,,,,,,"OCCD 05/23/2019, 0900-1500
(FXA-E) GIVEN CIVIL ADVICE REGARDING A FORMER EMPLOYEE, SPROUL HALL.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/5/2019,7:46,,19-01494,,,FIRE,,,,,FIRE OF UNKNOWN TYPE,,,,,,,,DWIGHT AND HILLSIDE,,,,,,,"OCCD 06/05/2019, 0747
BFD RESPONDED FOR A SMOULDERING GRASS FIRE, DWIGHT AND HILLSIDE.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/5/2019,7:47,,19-01493,,,FIRE,,,,,FIRE OF UNKNOWN TYPE,,,,,,,,LBNL-90,,,,,,,"OCCD 06/05/2019, 0749
(FO-37-L) REPORTS CONTAINED COMPUTER FIRE, LBNL-90.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/5/2019,9:18,,,,,ALL OTHER OFFENSES,,,,,RULE VIOLATION,,,,,,,,ENERGY BIOSCIENCES INSTITUTE,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/5/2019,10:24,,,,,PEDESTRIAN STOP,,,,,PEDESTRIAN STOP,,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
6/5/2019,10:37,,19-01496,,,DISORDERLY CONDUCT,,,,,DRUNK IN PUBLIC,,,,,,,,BWW,,,,,,,"OCCD 06/05/2019, 1107
RICHARDSON, JESS (MW-35-E) ARRESTED FOR PUBLIC INTOXICATION, BWW TO BPD JAIL. TO BE RELEASED WHEN SOBER.",,,,,,,,,,,,,,,,,,CLOSED BY ARREST,,,
6/5/2019,11:27,,,,,TRAFFIC STOP,,,,,TRAFFIC STOP,,,,,,,,WARRING AND PARKER,,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,,,
6/5/2019,11:30,,,,,MISC. SERVICE,,,,,CAMPSITE INVESTIGATION,,,,,,,,CLARK KERR CAMPUS,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
Date/Time        Case #,,,,,,,Category,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2019,11:39,,19-01497,,,MISC. SERVICE,,,,,CIVIL ADVICE,,,,,,,,DAVIS HALL,,,,,,,"OCCD 06/05/2019, 1030
(MW-45-E) GIVEN CIVIL ADVICE REGARDING EMPLOYEE, DAVIS HALL.",,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,,,
6/5/2019,11:40,,,,,VEHICLE CODE VIOLATION,,,,,VEHICLE CODE VIOLATION,,,,,,,,UVA-110,,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,
