5/12/18,7:32,,18-01292,,,TOW,,,,,,TOWED VEHICLE-POSTED TOW AREA,,,,,,,PROSPECT COURT LOT,,,,,,,,,"RED 2009 NISSAN CUBE 6FFT828, PROSPECT COURT LOT. TOWED TO EAST BAY TOW FOR POSTED TOW AWAY ZONE",,,,,,,,,,,,,,,UNDER INVESTIGATION,
5/12/18,7:34,,18-01293,,,VANDALISM,,,,,,MALICIOUS MISCHIEF - REPORT,,,,,,,MENS FACULTY CLUB,,,,,,,,,"OCCD 05/12/18 0355
(MO-44-E) REPORTS BROKEN WINDOW, MENS FACULTY CLUB. LOSS
$200.00.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
5/12/18,8:05,,18-01294,,,TOW,,,,,,TOW TRUCK REQUEST,,,,,,,PROSPECT COURT LOT,,,,,,,,,,,,,,,,,,,,,,,,CANCELLED,
5/12/18,8:11,,,,,MISC. SERVICE,,,,,,FOUND PROPERTY,,,,,,,UCPD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,8:15,,18-01295,,,TOW,,,,,,TOWED VEHICLE-POSTED TOW AREA,,,,,,,PROSPECT COURT LOT,,,,,,,,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,
5/12/18,8:23,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,RIM AND GAYLEY,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/12/18,8:34,,18-01296,,,TOW,,,,,,TOWED VEHICLE-POSTED TOW AREA,,,,,,,PIEDMONT AV,,,,,,,,,"OCCD 05/12/2018, 0834
WHITE 2016 CHEVY CRUZ 7RNB487, PIEDMONT AVE. TOWED FOR POSTED TOW AWAY ZONE.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
5/12/18,9:19,,,,,OUTSIDE ASSIST,,,,,,"OUTSIDE ASSIST
-MISCELLANEOUS",,,,,,,GOLDEN GATE FEILDS,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,9:22,,18-01298,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,MEMORIAL STADIUM,,,,,,,,,"OCCD 05/12/2018, 0922
(MW-67-O) VICTIM OF INJURY VIA FALL, MEMORIAL STADIUM. BFD RESPONDED WILL SEEK OWN MEDICAL.",,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
5/12/18,9:31,,18-01297,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,HEARST GYM,,,,,,,,,"OCCD 05/12/18 0931
(FW-76-O) VICTIM OF INJURY, HEARST GYM NE CORNER. TO ABH VIA BFD.",,,,,,,,,,,,,,,CLOSED,
5/12/18,9:45,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,UNIT-1,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/12/18,10:17,,,,,PEDESTRIAN STOP,,,,,,PEDESTRIAN STOP,,,,,,,OHLONE AVE,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/12/18,10:34,,18-01299,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,MEMORIAL STADIUM,,,,,,,,,**********CASE CANCELLED*************,,,,,,,,,,,,,,,CANCELLED,
5/12/18,10:35,,,,,VEHICLE CODE VIOLATION,,,,,,VEHICLE CODE VIOLATION,,,,,,,786 RED OAK AVE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
5/12/18,11:22,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,MEMORIAL STADIUM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,11:29,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,2415 BOWDITCH ST,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,11:55,,18-01300,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,MEMORIAL STADIUM,,,,,,,,,"OCCD 05/12/18 1155
(FA-22-S) VICTIM OF ILLNESS, MEMORIAL STADIUM. BFD RESPONDED, WILL SEEK OWN MEDICAL.",,,,,,,,,,,,,,,CLOSED,
5/12/18,12:08,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANC EAST OF LANE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
5/12/18,12:27,,,,,MISSING PERSON,,,,,,MISSING JUVENILE,,,,,,,MEMORIAL STADIUM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,12:28,,18-01301,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,MEMORIAL STADIUM,,,,,,,,,"OCCD 05/12/18 1228
(MO-23-S) VICTIM OF ILLNESS, MEMORIAL STADIUM. TO KAISER OAKLAND VIA BFD.",,,,,,,,,,,,,,,CLOSED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OCCD 05/12/18 1228
(FA-49-O) VICTIM OF ILLNESS, MEMORIAL STADIUM. PARAMEDICS PLUS RESPONDED, WILL SEEK OWN MEDICAL.",,,,,,,,,,,,,,,,
5/12/18,12:52,,,,,ANIMAL CASE,,,,,,ANIMAL CASE,,,,,,,MEMORIAL STADIUM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,12:50,,,,,VEHICLE CODE VIOLATION,,,,,,VEHICLE CODE VIOLATION,,,,,,,STRAWBERRY CANYON RSCH,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,13:37,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,FOOTHILL-4,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,14:28,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,HAZ MAT FACILITY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,15:07,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,UNIVERSITY HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,15:27,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
"5/12/18
5/12/18","16:09
16:13",,18-01302,,,"ALL OTHER OFFENSES
MISC. SERVICE",,,,,,"RULE VIOLATION
PROPERTY DAMAGE",,,,,,,"PEOPLES PARK
2121 BERKELEY WAY",,,,,,,,,OCCD 05/12/18 1613,,,,,,,,,,,,,,,"CLOSED
UNDER",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(MOA-O) RESPORTS DAMAGE VIA SKATEBOARDING, 2101 BERKELEY. LOSS $200.00.",,,,,,,,,,,,,,,INVESTIGATION,
5/12/18,16:17,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,DOE LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,16:44,,,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,CHANNING AND BOWDITCH,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,16:46,,,,,ALL OTHER OFFENSES,,,,,,RULE VIOLATION,,,,,,,GREEK THEATER,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,16:56,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,GIANNINI HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,17:04,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-ELEVATOR",,,,,,,DOE LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,17:48,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,BEARS LAIR,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,18:12,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BOW/BANC,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/12/18,19:16,,18-01303,,,MISSING PERSON,,,,,,MISSING PERSON,,,,,,,MEMORIAL STADIUM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,19:22,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,TOLMAN HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,19:29,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,UNDERHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,UNDER INVESTIGATION,
5/12/18,19:40,,18-01304,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,GREEK THEATER,,,,,,,,,"(FW-47-O) VICTIM OF ILLNESS, GREEK THEATER.  BFD RESPONDED, AND VICTIM TO SEEK OWN MEDICAL.",,,,,,,,,,,,,,,CLOSED,
5/12/18,20:20,,18-01305,,,ALL OTHER OFFENSES,,,,,,TAMPER WITH FIRE ALARM,,,,,,,CKC-12,,,,,,,,,"FIRE ALARM ACTIVATION DUE TO MALICIOUS EXTINGUISHER PULL, CKC-12. BFD RESPONDED, AND SCENE SECURED.",,,,,,,,,,,,,,,CLOSED,
5/12/18,20:54,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,UNDERHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/12/18,20:59,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,2424 CHANNING WAY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/12/18,21:02,,18-01306,,,TRAFFIC,,,,,,ACCIDENT / MINOR INJURIES,,,,,,,STADIUM PARKING STRUCTURE,,,,,,,,,"(MW-47-E) AND (MW-63-O) AUTO VS BICYCLE ACCIDENT WITH MINOR INJURY, STADIUM PARKING STRUCTURE. BFD REFUSED VICTIM TO SEEK OWN MEDICAL",,,,,,,,,,,,,,,UNDER INVESTIGATION,
5/12/18,22:08,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,IFO REC SPRT FAC,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/12/18,22:50,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,HASTE E ELLSWORTH,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
5/12/18,,23:01,,,MISC. SERVICE,,,,,,MISC SERVICE MOTORIST,,,,,,,,2424 CHANNING WAY,,,,,,,,,,,,,CLOSED,,,,,,,,,,,,
5/12/18,,23:23,,,SUSPICIOUS EVENT,,,,,,,SUSPICIOUS PERSON,,,,,,675 KULA GULF WAY,,,,,,,,,,,,,,CLOSED,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/13/2018             to       05/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
5/13/18,0:06,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,STRUCTURE C,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/13/18,0:17,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,KROEBER HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,0:30,,,,,OUTSIDE ASSIST,,,,,,OUTSDE ASSIST BPD COVER,,,,,,,HASTE W BOWDITCH,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,1:19,,18-01307,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,UNIT-2,,,,,,,,,"(FA-18-S) VICIM OF INJURY, UNIT-2.  BFD RESPONDED, AND VICTIM TO SEEK OWN MEDICAL.",,,,,,,,,,,,,,,CLOSED,
5/13/18,3:16,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,UNIVERSITY HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,3:40,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,MULFORD HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,4:16,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,UNIT-1,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,4:26,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,UNIT-2,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,4:41,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,4:43,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,EDWARDS TRACK,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,5:38,,,,,ALL OTHER OFFENSES,,,,,,"DISTURBING
PEACE-ENTERTAINMENT",,,,,,,LHS VISTA LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,7:40,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,UNDERHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
5/13/18,7:43,,,,,ALL OTHER OFFENSES,,,,,,RULE VIOLATION,,,,,,,STADIUM PARKING STRUCTURE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,8:14,,,,,VEHICLE CODE VIOLATION,,,,,,VEHICLE CODE VIOLATION,,,,,,,CHANNING/BOWDITCH APTS,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,8:31,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,CHANNING/SHATTUCK,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,8:52,,,,,ALL OTHER OFFENSES,,,,,,RULE VIOLATION,,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,8:55,,,,,ALL OTHER OFFENSES,,,,,,RULE VIOLATION,,,,,,,BEARS LAIR,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,8:55,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,REC SPRT FAC,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/13/18,10:22,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,WHEELER HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,10:57,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,OHLONE LIBERTY SHIP,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/13/18,11:28,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,CHU RD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
5/13/18,12:00,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,OXFORD TRACT,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,12:18,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,OXFORD TRACT,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,12:58,,,,,OTHER ASSAULTS,,,,,,SIMPLE ASSAULT,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,13:03,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,UNIVERSITY HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,13:21,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,SB TELE STUART,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
5/13/18,16:03,,,,,ALL OTHER OFFENSES,,,,,,"MISD. HIT & RUN
-REPORT",,,,,,,UNDERHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,16:07,,,,,MISC. SERVICE,,,,,,FOUND PROPERTY,,,,,,,UCPD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,16:21,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,WELLMAN HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,16:26,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,HAAS PAVILION,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
5/13/18,16:52,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,HAZ MAT FACILITY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,17:02,,,,,ALL OTHER OFFENSES,,,,,,"DISTURBING
PEACE-ENTERTAINMENT",,,,,,,ELLSWORTH PARKING STRUCTURE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,17:38,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANC TELE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
5/13/18,19:53,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,2120 OXFORD,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/13/18,20:23,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,UNI/MILVIA,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
5/13/18,20:32,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,2537 HASTE ST,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,20:42,,,,,OUTSIDE ASSIST,,,,,,OUTSDE ASSIST BPD COVER,,,,,,,TELE/DURANT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,20:41,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,EVANS HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,21:44,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS VEHICLE,,,,,,,MEMORIAL STADIUM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,21:53,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,SHATTUCK/ADDISON,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/13/18,22:02,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,HEARST SPRUCE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
5/13/18,22:10,,,,,ALL OTHER OFFENSES,,,,,,"DISTURBING
PEACE-ENTERTAINMENT",,,,,,,LHS VISTA LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
5/13/18,22:44,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,WURSTER HALL,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/13/18,23:05,,,,,ALL OTHER OFFENSES,,,,,,"DISTURBING
PEACE-ENTERTAINMENT",,,,,,,LHS VISTA LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/13/18,23:43,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,EUCALYPTUS GROVE,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/14/2018            to      05/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time      Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                    Disposition,,,,,,,,,,,,,,,,,,,,,,
5/14/18,0:03,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/14/18,0:20,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,HASTE/E BOW,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/14/18,0:35,,18-01308,,,LARCENY/THEFT,,,,,,BICYCLE THEFT -IN PROGRESS,,,,,,,CESAR CHAVEZ CENTER,,,,,,,,,"CALDWELL,CHARLES RAYMOND (MW-45-O) ARRESTED FOR THEFT OF A BICYCLE, POSSESSION OF BURGLARY TOOLS AND A MISDEMEANOR WARRANT OUT OF SISKIYOU AND EMERYVILLE PD, CESAR CHAVEZ. TOT",,,,,,,,,,,,,,,CLOSED BY ARREST,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPD JAIL.,,,,,,,,,,,,,,,,
5/14/18,1:17,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,ANNA HEAD,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
5/14/18,1:50,,,,,DISORDERLY CONDUCT,,,,,,LODGING,,,,,,,CLARK KERR CAMPUS,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/14/18,5:34,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,CKC-12,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARD,
5/14/18,7:18,,,,,MISC. SERVICE,,,,,,SECURITY SWEEP,,,,,,,2000 CARLETON,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/14/18,7:57,,,,,ALL OTHER OFFENSES,,,,,,RULE VIOLATION,,,,,,,MEMORIAL STADIUM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/14/18,8:48,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,TELE HASTE,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
5/14/18,8:52,,18-01309,,,ALL OTHER OFFENSES,,,,,,EXCLUSION FROM CAMPUS,,,,,,,UNIT-1 CHRISTIAN,,,,,,,,,"OCC 5/14/18 0852 HRS
(MW-37-O) CONTACTED FOR TRESPASSING AND ISSUED 7 DAY STAY",,,,,,,,,,,,,,,UNDER INVESTIGATION,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AWAY ORDER FROM UC PROPERTY, UNIT-1 CHRISTIAN.",,,,,,,,,,,,,,,,
5/14/18,9:12,,18-01310,,,MEDICAL EVENT,,,,,,MENTALLY ILL COMMITMENT,,,,,,,GREEK THEATER,,,,,,,,,"OCC 9/12/18 0912 HRS
(MB-21-O) TAKEN FOR PSYCHIATRIC EVALUATION TO JGP VIA PPLUS,",,,,,,,,,,,,,,,CLOSED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,GREEK THEATER.,,,,,,,,,,,,,,,,
5/14/18,9:38,,,,,HEALTH AND SAFETY CODE VIOLATION,,,,,,HEALTH AND SAFETY CODE,,,,,,,UNDERHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time      Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                    Disposition,,,,,,,,,,,,,,,,,,,,,,
5/14/18,9:55,,18-01289,,,SUPPLEMENT,,,,,,SUPPLEMENT,,,,,,,UNDERHILL LOT,,,,,,,,,"OCCD 05/14/18 1436 HRS
MARTINEZ, RODRIGO (MH-40-O) ARRESTED FOR BATTERY AGAINST A",,,,,,,,,,,,,,,CLOSED BY ARREST,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PEACE OFFICER, LODGING, VIOLATION OF PROBATION AND A COURT",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ORDER, AND POSSESSION OF METHAMPHETAMINES, UNDERHILL LOT.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO SANTA RITA JAIL. SUPPLEMENT TO 18-01289,,,,,,,,,,,,,,,,
5/14/18,11:22,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911,,,,,,,BOWLES HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
,,,,,,,,,,,,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/18,11:39,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,UNIT-1 FREEBORN,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/14/18,12:24,,18-01312,,,MISC. SERVICE,,,,,,LOST UC KEYS,,,,,,,UNKNOWN,,,,,,,,,(MXA-O) REPORTS THE LOSS OF ONE UC KEY,,,,,,,,,,,,,,,UNDER INVESTIGATION,
5/14/18,12:40,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS,,,,,,,SIGNPOST-16,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
,,,,,,,,,,,,CIRCUMSTANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/18,14:02,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911,,,,,,,HAAS PAVILION,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
,,,,,,,,,,,,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/18,14:20,,18-01313,,,MISC. SERVICE,,,,,,FOUND PROPERTY,,,,,,,ZELLERBACH HALL,,,,,,,,,"FOUND LAPTOP, ZELLERBACH HALL. TO UCPD FOR SAFEKEEPING.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
5/14/18,14:28,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,SPROUL HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/14/18,16:46,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,VALLEY LIFE SCIENCE BLDG,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
5/14/18,18:44,,,,,LARCENY/THEFT,,,,,,PETTY THEFT -REPORT,,,,,,,VALLEY LIFE SCIENCE BLDG,,,,,,,,,,,,,,,,,,,,,,,,CANCELLED,
