case_number,date_reported,time_reported,date_occurred,time_occurred,incident,location,university
17-4662,2017-10-06,NA,2017-10-06,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4661,2017-10-06,NA,2017-10-06,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4660,2017-10-06,NA,2017-10-06,NA,Theft,NA,Ohio State University-Main Campus
17-4657,2017-10-06,NA,2017-10-06,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4657,2017-10-17,NA,2017-10-17,NA,Supplement,NA,Ohio State University-Main Campus
17-4656,2017-10-06,NA,2017-10-06,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4651,2017-10-06,NA,2017-10-06,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4648,2017-10-06,NA,2017-10-06,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4638,2017-10-05,NA,2017-10-05,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4637,2017-10-05,NA,2017-10-05,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
17-4636,2017-10-05,NA,2017-10-05,NA,Aggravated Menacing,NA,Ohio State University-Main Campus
17-4635,2017-10-05,NA,2017-10-05,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4634,2017-10-05,NA,2017-10-05,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4633,2017-10-05,NA,2017-09-29,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4632,2017-10-05,NA,2017-10-05,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4631,2017-10-05,NA,2017-10-04,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
17-4630,2017-10-05,NA,2017-10-05,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4629,2017-10-05,NA,2017-10-05,NA,Recovered Property,NA,Ohio State University-Main Campus
17-4627,2017-10-04,NA,0002-10-04,NA,Theft,NA,Ohio State University-Main Campus
17-4627,2017-11-14,NA,2017-10-04,NA,Supplement,NA,Ohio State University-Main Campus
17-4625,2017-10-05,NA,2017-10-05,NA,Supplement,NA,Ohio State University-Main Campus
17-4625,2017-10-04,NA,0002-10-04,NA,Theft (Of Auto),NA,Ohio State University-Main Campus
17-4624,2017-10-04,NA,2017-10-04,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4623,2017-10-04,NA,2017-10-04,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4621,0217-10-04,NA,0217-10-04,NA,Criminal Trespass,NA,Ohio State University-Main Campus
17-4619,2017-10-07,NA,2017-10-04,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4613,2017-09-28,NA,2017-09-28,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4612,2017-10-04,NA,2017-10-04,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4608,2017-10-04,NA,2017-10-04,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4605,2017-10-03,NA,2017-10-03,NA,Theft,NA,Ohio State University-Main Campus
17-4604,2017-10-03,NA,2017-10-03,NA,Theft (From Auto),NA,Ohio State University-Main Campus
17-4602,2017-10-03,NA,2017-10-03,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4601,2017-10-03,NA,2017-10-02,NA,Theft,NA,Ohio State University-Main Campus
17-4598,2017-10-03,NA,2017-10-03,NA,Failureto Disclose Ones Personal I nform ati on,NA,Ohio State University-Main Campus
17-4594,2017-10-03,NA,2017-10-03,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4588,2017-10-03,NA,2017-10-03,NA,Assault,NA,Ohio State University-Main Campus
17-4587,2017-10-03,NA,2017-10-03,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4586,2017-10-02,NA,2017-10-02,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4583,2017-10-02,NA,2017-10-02,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4581,2017-10-02,NA,2017-10-02,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4580,2017-10-02,NA,2017-10-02,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4577,2017-10-02,NA,2017-10-02,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4575,2017-10-02,NA,2017-10-01,NA,Theft,NA,Ohio State University-Main Campus
17-4574,2017-10-02,NA,2017-10-02,NA,Public Accident,NA,Ohio State University-Main Campus
17-4571,2017-10-02,NA,2017-10-02,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4570,2017-10-02,NA,2017-09-22,NA,Theft,NA,Ohio State University-Main Campus
17-4569,2017-10-02,NA,2017-10-02,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4567,2017-10-02,NA,2017-10-02,NA,Criminal Trespass,NA,Ohio State University-Main Campus
17-4566,2017-10-02,NA,2017-10-02,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4562,2017-10-01,NA,2017-10-01,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4559,2017-10-01,NA,2017-10-01,NA,Theft,NA,Ohio State University-Main Campus
17-4558,2017-10-01,NA,2017-10-01,NA,Theft,NA,Ohio State University-Main Campus
17-4557,2017-10-01,NA,2017-10-01,NA,Theft,NA,Ohio State University-Main Campus
17-4556,2017-10-01,NA,2017-10-01,NA,Domestic Violence,NA,Ohio State University-Main Campus
17-4555,2017-10-01,NA,2017-10-01,NA,Theft,NA,Ohio State University-Main Campus
17-4551,2017-10-01,NA,2017-10-01,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4550,2017-10-01,NA,2017-10-01,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4549,2017-10-01,NA,2017-10-01,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4548,2017-10-01,NA,2017-10-01,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4547,2017-10-01,NA,2017-10-01,NA,Rape,NA,Ohio State University-Main Campus
17-4545,2017-10-01,NA,2017-10-01,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4544,2017-09-30,NA,2017-09-30,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4541,2017-09-30,NA,2017-09-30,NA,Rape,NA,Ohio State University-Main Campus
17-4540,2017-09-30,NA,2017-09-30,NA,Gross Sexual Imposition,NA,Ohio State University-Main Campus
17-4539,2017-09-30,NA,2017-09-29,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4538,2017-09-30,NA,2017-09-30,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4536,2017-09-30,NA,2017-09-30,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4535,2017-09-30,NA,2017-09-30,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4534,2017-09-30,NA,2017-09-29,NA,Robbery,NA,Ohio State University-Main Campus
17-4533,2017-09-29,NA,2017-09-29,NA,Robbery,NA,Ohio State University-Main Campus
17-4533,2017-09-29,NA,2017-09-29,NA,Robbery,NA,Ohio State University-Main Campus
17-4532,2017-09-29,NA,2017-09-29,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4530,2017-09-29,NA,2017-09-29,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4527,2017-09-29,NA,2017-09-29,NA,Falsification,NA,Ohio State University-Main Campus
17-4526,2017-09-29,NA,2017-09-29,NA,Theft,NA,Ohio State University-Main Campus
17-4525,2017-09-29,NA,2017-09-29,NA,Theft,NA,Ohio State University-Main Campus
17-4524,2017-09-29,NA,2017-09-29,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4522,2017-09-29,NA,2017-09-29,NA,Theft,NA,Ohio State University-Main Campus
17-4521,2017-09-29,NA,2017-09-29,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4520,2017-09-29,NA,2017-09-29,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4519,2017-09-29,NA,2017-09-28,NA,Theft,NA,Ohio State University-Main Campus
17-4518,2017-09-29,NA,2017-09-29,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4517,2017-09-29,NA,2017-09-29,NA,Property Impound,NA,Ohio State University-Main Campus
17-4514,2017-09-29,NA,2017-09-29,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4504,2017-09-28,NA,2017-09-28,NA,Theft,NA,Ohio State University-Main Campus
17-4503,2017-09-28,NA,2017-09-28,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4502,2017-09-28,NA,2017-09-27,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4501,2017-09-28,NA,2017-06-09,NA,Theft,NA,Ohio State University-Main Campus
17-4499,2017-09-28,NA,2017-09-28,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4498,2017-09-28,NA,2017-09-28,NA,Traffic Crash-Injury,NA,Ohio State University-Main Campus
17-4497,2017-09-28,NA,2017-09-27,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4496,2017-09-28,NA,2017-09-25,NA,Public Accident,NA,Ohio State University-Main Campus
17-4494,2017-09-28,NA,2017-09-28,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4493,2017-09-28,NA,2017-09-28,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4492,2017-09-28,NA,2017-09-28,NA,OVI,NA,Ohio State University-Main Campus
17-4486,2017-09-28,NA,2017-09-28,NA,Property Impound,NA,Ohio State University-Main Campus
17-4485,2017-09-28,NA,2017-09-28,NA,Open Container,NA,Ohio State University-Main Campus
17-4484,2017-09-28,NA,2017-09-28,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4482,2017-09-27,NA,2017-09-27,NA,Theft,NA,Ohio State University-Main Campus
17-4481,2017-09-27,NA,2017-09-27,NA,Public Indecency,NA,Ohio State University-Main Campus
17-4479,2017-09-27,NA,2017-09-27,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
17-4478,2017-09-27,NA,2017-09-27,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4477,2017-09-27,NA,2017-09-27,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4476,2017-09-27,NA,2017-09-27,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4475,2017-09-27,NA,2017-09-27,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4474,2017-09-27,NA,2017-09-27,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4471,2017-09-27,NA,2017-09-24,NA,Theft,NA,Ohio State University-Main Campus
17-4470,2017-09-27,NA,2017-09-27,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4469,2017-09-27,NA,2017-09-27,NA,Menacing,NA,Ohio State University-Main Campus
17-4466,2017-09-27,NA,2017-09-26,NA,Theft,NA,Ohio State University-Main Campus
17-4466,2017-10-29,NA,2017-10-29,NA,Supplement,NA,Ohio State University-Main Campus
17-4466,2017-10-25,NA,1969-12-31,NA,Supplement,NA,Ohio State University-Main Campus
17-4460,2017-09-27,NA,2017-09-27,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4459,2017-09-27,NA,2017-09-27,NA,Driving Under Suspension,NA,Ohio State University-Main Campus
17-4453,2017-09-26,NA,2017-09-26,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4452,2017-09-26,NA,2017-09-26,NA,Theft,NA,Ohio State University-Main Campus
17-4452,2017-09-26,NA,2017-09-26,NA,Theft,NA,Ohio State University-Main Campus
17-4450,2017-09-26,NA,2017-09-26,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4447,2017-09-26,NA,2017-09-26,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4445,2017-09-26,NA,2017-09-21,NA,Aggravated Menacing,NA,Ohio State University-Main Campus
17-4444,2017-09-26,NA,2017-09-26,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4443,2017-09-26,NA,2017-09-26,NA,Criminal Trespass,NA,Ohio State University-Main Campus
17-4442,2017-09-26,NA,2017-09-26,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4441,2017-09-26,NA,2017-09-26,NA,Traffic Crash-Injury,NA,Ohio State University-Main Campus
17-4440,2017-09-26,NA,2017-09-01,NA,Criminal Damaging,NA,Ohio State University-Main Campus
17-4440,2017-09-26,NA,2017-09-13,NA,Supplement,NA,Ohio State University-Main Campus
17-4437,2017-09-26,NA,2017-09-26,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4435,2017-09-25,NA,2017-09-25,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4433,2017-09-25,NA,2017-09-25,NA,Traffic Crash-Injury,NA,Ohio State University-Main Campus
17-4432,2017-09-25,NA,2017-09-25,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4430,2017-09-25,NA,2017-09-22,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4429,2017-09-25,NA,2017-09-25,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4428,2017-09-25,NA,2017-09-25,NA,Theft,NA,Ohio State University-Main Campus
17-4427,2017-09-25,NA,2017-09-25,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4426,2017-09-25,NA,2017-09-25,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4425,2017-09-25,NA,2017-09-25,NA,Theft,NA,Ohio State University-Main Campus
17-4424,2017-09-25,NA,2017-09-21,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4423,2017-09-25,NA,2017-09-25,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4421,2017-09-25,NA,2017-09-25,NA,Telecommunications Harassment,NA,Ohio State University-Main Campus
17-4419,2017-09-25,NA,2017-09-25,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4418,2017-09-25,NA,2017-09-25,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4415,2017-09-25,NA,2017-09-24,NA,Property Impound,NA,Ohio State University-Main Campus
17-4413,2017-09-24,NA,2017-09-24,NA,Criminal Damaging,NA,Ohio State University-Main Campus
17-4412,2017-09-24,NA,2017-09-24,NA,Criminal Mischief,NA,Ohio State University-Main Campus
17-4412,2017-09-24,NA,2017-09-25,NA,Supplement,NA,Ohio State University-Main Campus
17-4411,2017-09-24,NA,2017-09-24,NA,Theft,NA,Ohio State University-Main Campus
17-4410,2017-09-24,NA,2017-09-24,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4409,2017-09-24,NA,2017-09-24,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4405,2017-09-24,NA,2017-09-24,NA,Theft,NA,Ohio State University-Main Campus
17-4402,2017-09-24,NA,2017-09-24,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4399,2017-09-24,NA,2017-09-24,NA,Possessing Drug Abuse Instruments,NA,Ohio State University-Main Campus
17-4397,2017-09-24,NA,2017-09-24,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4396,2017-09-24,NA,2017-09-24,NA,Vehicle Impound,NA,Ohio State University-Main Campus
17-4396,2017-09-25,NA,2017-09-23,NA,Supplement,NA,Ohio State University-Main Campus
17-4394,2017-09-24,NA,2017-09-24,NA,OVI,NA,Ohio State University-Main Campus
17-4393,2017-09-24,NA,2017-09-24,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4392,2017-09-24,NA,2017-09-24,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4391,2017-09-23,NA,2017-09-23,NA,Theft (From Auto),NA,Ohio State University-Main Campus
17-4390,2017-09-23,NA,2017-09-23,NA,Criminal Trespass,NA,Ohio State University-Main Campus
17-4389,2017-09-23,NA,2017-09-23,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4388,2017-09-23,NA,2017-09-22,NA,Theft,NA,Ohio State University-Main Campus
17-4388,2017-10-03,NA,2017-10-03,NA,Supplement,NA,Ohio State University-Main Campus
17-4387,2017-09-23,NA,2017-09-23,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4387,2017-09-29,NA,2017-09-29,NA,Supplement,NA,Ohio State University-Main Campus
17-4386,2017-09-23,NA,2017-09-23,NA,Theft,NA,Ohio State University-Main Campus
17-4385,2017-09-23,NA,2017-09-23,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4383,2017-09-23,NA,2017-09-23,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4378,2017-09-23,NA,2017-09-23,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4377,2017-09-23,NA,2017-09-23,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4371,2017-09-23,NA,2017-09-23,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4367,2017-09-23,NA,2017-09-23,NA,Possessing Drug Abuse Instruments,NA,Ohio State University-Main Campus
17-4365,2017-09-23,NA,2017-09-23,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4364,2017-09-23,NA,2017-09-23,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4363,2017-09-23,NA,2017-09-23,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4362,2017-09-23,NA,2017-09-23,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4361,2017-09-23,NA,2017-09-23,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4360,2017-09-23,NA,2017-09-23,NA,Criminal Mischief,NA,Ohio State University-Main Campus
17-4353,2017-09-22,NA,2017-09-22,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4351,2017-09-22,NA,2017-09-22,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4349,2017-09-22,NA,2017-09-22,NA,Assist Other Agency,NA,Ohio State University-Main Campus
17-4348,2017-09-22,NA,2017-09-22,NA,Theft,NA,Ohio State University-Main Campus
17-4347,2017-09-22,NA,2017-09-22,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4346,2017-09-22,NA,2017-08-29,NA,Theft,NA,Ohio State University-Main Campus
17-4346,2017-10-02,NA,2017-10-02,NA,Supplement,NA,Ohio State University-Main Campus
17-4344,2017-09-22,NA,2017-09-22,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4343,2017-09-22,NA,2017-09-22,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4341,2017-09-22,NA,2017-09-22,NA,Theft,NA,Ohio State University-Main Campus
17-4340,2017-09-22,NA,2017-09-22,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4339,2017-09-22,NA,2017-09-22,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4337,2017-09-22,NA,2017-09-22,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4334,2017-09-22,NA,2017-09-22,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4333,2017-09-22,NA,2017-09-22,NA,Assault,NA,Ohio State University-Main Campus
17-4332,2017-09-22,NA,2017-09-22,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4330,2017-09-21,NA,2017-09-21,NA,Assault,NA,Ohio State University-Main Campus
17-4330,2017-10-05,NA,2017-09-21,NA,Assault,NA,Ohio State University-Main Campus
17-4327,2017-09-21,NA,2017-09-20,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4326,2017-09-21,NA,2017-08-23,NA,Criminal Trespass,NA,Ohio State University-Main Campus
17-4325,2017-09-21,NA,2017-09-21,NA,Domestic Violence,NA,Ohio State University-Main Campus
17-4325,2017-09-23,NA,2017-09-23,NA,Supplement,NA,Ohio State University-Main Campus
17-4324,2017-09-21,NA,2017-09-21,NA,Traffic Crash-Injury-Hit Skip,NA,Ohio State University-Main Campus
17-4322,2017-09-21,NA,2017-09-19,NA,Criminal Simulation,NA,Ohio State University-Main Campus
17-4322,2017-10-22,NA,2017-10-22,NA,Supplement,NA,Ohio State University-Main Campus
17-4319,2017-09-21,NA,2017-09-21,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4317,2017-09-20,NA,2017-09-20,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4313,2017-09-20,NA,2017-09-20,NA,Criminal Simulation,NA,Ohio State University-Main Campus
17-4312,2017-09-20,NA,2017-09-20,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4310,2017-09-20,NA,2017-09-20,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4309,2017-09-20,NA,2017-09-09,NA,Theft,NA,Ohio State University-Main Campus
17-4307,2017-09-20,NA,2017-09-20,NA,Theft,NA,Ohio State University-Main Campus
17-4306,2017-09-20,NA,2017-09-20,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4303,2017-09-20,NA,2017-09-20,NA,Traffic Crash-Injury,NA,Ohio State University-Main Campus
17-4302,2017-09-20,NA,2017-09-20,NA,Theft (From Auto),NA,Ohio State University-Main Campus
17-4301,2017-09-20,NA,2017-09-20,NA,Menacing,NA,Ohio State University-Main Campus
17-4300,2017-09-20,NA,2017-09-19,NA,Theft (Of Auto),NA,Ohio State University-Main Campus
17-4300,2017-10-17,NA,2017-10-17,NA,Supplement,NA,Ohio State University-Main Campus
17-4299,2017-09-20,NA,2017-09-20,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4298,2017-09-20,NA,2017-09-19,NA,Rape,NA,Ohio State University-Main Campus
17-4297,2017-09-20,NA,2017-09-20,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4294,2017-09-19,NA,2017-09-19,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4292,2017-09-19,NA,2017-09-19,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4291,2017-09-19,NA,2017-09-19,NA,Theft,NA,Ohio State University-Main Campus
17-4289,2017-09-19,NA,2017-09-19,NA,Theft,NA,Ohio State University-Main Campus
17-4288,2017-09-19,NA,2017-09-19,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4287,2017-09-19,NA,2017-09-19,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4286,2017-09-19,NA,2017-09-17,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4285,2017-09-19,NA,2017-09-19,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4285,2017-12-22,NA,2017-09-19,NA,DOA-Death,NA,Ohio State University-Main Campus
17-4283,2017-09-19,NA,2017-09-19,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4280,2017-09-19,NA,2017-09-19,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4278,2017-09-18,NA,2017-09-18,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4276,2017-09-18,NA,2017-09-18,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4271,2017-09-18,NA,2017-09-17,NA,Theft (From Auto),NA,Ohio State University-Main Campus
17-4270,2017-09-18,NA,2017-09-16,NA,Criminal Simulation,NA,Ohio State University-Main Campus
17-4269,2017-09-18,NA,2017-09-17,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4267,2017-09-18,NA,2017-09-18,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4266,2017-09-18,NA,2017-09-18,NA,Menacing,NA,Ohio State University-Main Campus
17-4265,2017-09-18,NA,2017-09-04,NA,Theft,NA,Ohio State University-Main Campus
17-4264,2017-09-18,NA,2017-09-18,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4262,2017-09-18,NA,2017-09-18,NA,Public Accident,NA,Ohio State University-Main Campus
17-4260,2017-09-18,NA,2017-09-18,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4257,2017-09-17,NA,2017-09-17,NA,Theft,NA,Ohio State University-Main Campus
17-4257,2017-09-17,NA,2017-09-17,NA,Theft,NA,Ohio State University-Main Campus
17-4256,2017-09-17,NA,2017-09-15,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17 4238,2017-09-17,NA,2017-09-17,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4236,2017-09-17,NA,2017-09-17,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4234,2017-09-17,NA,2017-09-17,NA,Prohibited Acts,NA,Ohio State University-Main Campus
17-4233,2017-09-17,NA,2017-09-17,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4228,2017-09-16,NA,2017-09-16,NA,Ill Aided,NA,Ohio State University-Main Campus
17-4227,2017-09-16,NA,2017-09-16,NA,Theft,NA,Ohio State University-Main Campus
17-4226,2017-09-16,NA,2017-09-16,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4225,2017-09-16,NA,2017-09-16,NA,Theft,NA,Ohio State University-Main Campus
17-4225,2017-09-17,NA,2017-09-17,NA,Supplement,NA,Ohio State University-Main Campus
17-4224,2017-09-16,NA,2017-09-16,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4222,2017-09-16,NA,2017-09-16,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4221,2017-09-16,NA,2017-09-16,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4220,2017-09-16,NA,2017-09-16,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4218,2017-09-16,NA,2017-09-16,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4217,2017-09-16,NA,2017-09-16,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4216,2017-09-16,NA,2017-09-16,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
17-4211,2017-09-16,NA,2017-09-16,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4210,NA,NA,2017-09-14,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
17-4209,2017-09-16,NA,2017-09-16,NA,Driving Under Suspension,NA,Ohio State University-Main Campus
17-4205,2017-09-16,NA,2016-09-16,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4203,2017-09-16,NA,2017-09-16,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4200,2017-09-16,NA,2017-09-16,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
17-4199,2017-09-16,NA,2017-09-16,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
17-4197,2017-09-16,NA,2017-09-16,NA,Possession Of Drugs,NA,Ohio State University-Main Campus
17-4192,2017-09-15,NA,2017-09-15,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
17-4189,2017-09-15,NA,2017-09-14,NA,Theft (From Auto),NA,Ohio State University-Main Campus
17-4188,2017-09-15,NA,2017-09-15,NA,Receiving Stolen Property,NA,Ohio State University-Main Campus
17-4187,2017-09-15,NA,2017-09-09,NA,Theft,NA,Ohio State University-Main Campus
17-4187,2017-10-19,NA,2017-10-19,NA,Supplement,NA,Ohio State University-Main Campus
17-4186,2017-09-15,NA,2017-09-15,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4183,2017-09-15,NA,2017-09-15,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4182,2017-09-15,NA,2017-09-15,NA,Property Impound,NA,Ohio State University-Main Campus
17-4180,2017-09-15,NA,2017-09-15,NA,Open Container,NA,Ohio State University-Main Campus
17-4179,2017-09-14,NA,2017-09-14,NA,Possessing Drug Abuse Instruments,NA,Ohio State University-Main Campus
17-4173,2017-09-14,NA,2017-09-14,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
17-4172,2017-09-14,NA,2017-09-14,NA,Theft,NA,Ohio State University-Main Campus
17-4170,2017-09-14,NA,2017-09-14,NA,Administrative Information,NA,Ohio State University-Main Campus
17-4168,2017-09-14,NA,2017-09-14,NA,Property Impound,NA,Ohio State University-Main Campus
