id,date,description,location,address,disposition,narrative,status,latitude,longitude
1800074686,2018-08-28 09:01:00.0,CRIMINAL SEXUAL CONDUCT,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,An employee reported that a patient inappropriately touch them.,CASE FOLDER #1890303232 - CLOSED AS OF 02/12/2021 WITH ARREST ON 01/25/2020,42.28463232,-83.72943174
1800074671,2018-08-28 08:16:00.0,LARCENY,UNIVERSITY HOSPITAL SOUTH UNIT 3,1517 E HOSPITAL DR,SRMS UPDATE<br>,An employee reported personal property stolen sometime last week.,CASE FOLDER #1890303234 - CLOSED AS OF 10/13/2018 ,42.28294756,-83.72919632
1800075297,2018-08-29 23:22:00.0,DRUG VIOLATION - VCSA,EAST QUADRANGLE,701 E UNIVERSITY AVE,UNFOUNDED INCIDENT<br>,"A guest reported the suspected smell of marijuana.
",  ,42.27295044,-83.73515401
1800075275,2018-08-29 21:56:00.0,DRUG VIOLATION - VCSA,BURSLEY JOSEPH A & MARGUERITE K HALL,1931 DUFFIELD ST,DISCIPLINARY REFERRAL<br>,"A guest reported the suspected smell of marijuana.
",CASE FOLDER #1890303261 - CLOSED AS OF 08/30/2018 ,42.29374213,-83.72094855
1800075642,2018-08-30 23:01:00.0,ORDINANCE VIOLATION - ALCOHOL,EAST QUADRANGLE,701 E UNIVERSITY AVE,INFORMATION ONLY<br>,"A guest had alcohol on the property.
",CASE FOLDER #1890303280 - CLOSED AS OF 08/31/2018 ,42.27295044,-83.73515401
1800075632,2018-08-30 22:26:00.0,DISORDERLY CONDUCT,,WASHTENAW AVE / HILL ST,"INFORMATION ONLY, REPORT AND/OR CITE, ASSISTANCE PROVIDED<br>",A guest was escorted from the property for disorderly behavior.,CASE FOLDER #1890303277 - CLOSED AS OF 10/16/2018 WITH ARREST ON 08/30/2018,42.27241783,-83.72883582
1800075629,2018-08-30 22:11:00.0,ORDINANCE VIOLATION - ALCOHOL,MARKLEY MARY BUTLER HALL,1503 WASHINGTON HTS,INFORMATION ONLY<br>,"A guest was found with alcohol on the property.
",CASE FOLDER #1890303279 - CLOSED AS OF 08/31/2018 ,42.28089639,-83.72886493
1800075615,2018-08-30 21:22:00.0,OPERATING WHILE INTOXICATED,,WASHTENAW AVE / HILL ST,REPORT AND/OR CITE<br>,"A motorist was found to be driving while intoxicated.
",CASE FOLDER #1890303276 - CLOSED AS OF 10/16/2018 WITH ARREST ON 08/30/2018,42.27243207,-83.72800263
1800075495,2018-08-30 13:29:00.0,LARCENY,MODERN LANGUAGES BUILDING,812 E WASHINGTON ST,ASSISTANCE PROVIDED<br>,A bicycle was stolen from the area on 8/28/2018 between 2pm and 5pm.,CASE FOLDER #1890303498 - CLOSED AS OF 09/13/2018 ,42.27987093,-83.73906850
1800075472,2018-08-30 12:29:00.0,LARCENY,BURSLEY JOSEPH A & MARGUERITE K HALL,1931 DUFFIELD ST,"INFORMATION ONLY, SRMS UPDATE<br>","A student reported the theft of personal belongings. Incident happened during the day on 8/30/2018.
",CASE FOLDER #1890303274 - CLOSED AS OF 08/22/2019 ,42.29374213,-83.72094855
1800075461,2018-08-30 11:27:00.0,TRESPASS,FLETCHER HALL,915 SYBIL ST,ASSISTANCE PROVIDED<br>,"A student reported non-affiliates in the area. 
",  ,42.27017570,-83.74274393
1800075434,2018-08-30 09:32:00.0,BURGLARY OF ALL TYPES - RESIDENT,WEST QUADRANGLE,541 THOMPSON ST,SRMS UPDATE<br>,It was reported that there is damage to a window which appears to be an attempt to gain entry into the building.,CASE FOLDER #1890303270 - CLOSED AS OF 08/31/2018 ,42.27493073,-83.74257361
1800075426,2018-08-30 09:19:00.0,CRIME INVOLVING ELECTRONIC DEVICE,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,"INFORMATION ONLY, INFORMATION ONLY<br>",A report was received of someone using electronic device for illegal activity.,  ,42.26519173,-83.74395283
1800075400,2018-08-30 08:24:00.0,LARCENY,FRANKEL SAMUEL AND JEAN CARDIOVASCULAR CENTER,1425 E ANN ST,SRMS UPDATE<br>,An employee reported two computers were stolen between 8/21/2018 and 8/30/2018.,CASE FOLDER #1890303273 - CLOSED AS OF 01/22/2019 ,42.28333530,-83.73110523
1800075344,2018-08-30 03:14:00.0,MINOR IN POSSESSION,STOCKWELL MADELON LOUISA HALL,324 S OBSERVATORY ST,"REPORT AND/OR CITE, TOT OTHER DEPT<br>",A minor was found to be in possession of alcohol.,  ,42.27878190,-83.73163472
1800076002,2018-08-31 22:29:00.0,MINOR IN POSSESSION,EAST QUADRANGLE,701 E UNIVERSITY AVE,INFORMATION ONLY<br>,A minor was found to be in possession of suspected alcohol.,CASE FOLDER #1890303300 - CLOSED AS OF 09/01/2018 ,42.27295044,-83.73515401
1800075991,2018-08-31 22:06:00.0,MINOR IN POSSESSION,SOUTH QUADRANGLE,600 E MADISON ST,INFORMATION ONLY<br>,A minor was found to be in possession of suspected alcohol.,CASE FOLDER #1890303304 - CLOSED AS OF 09/01/2018 ,42.27370450,-83.74213790
1800075989,2018-08-31 22:01:00.0,MINOR IN POSSESSION,OH LAUREL HARPER SEELEY HALL,627 OXFORD RD,DISCIPLINARY REFERRAL<br>,A minor was found to be in possession of suspected alcohol.,CASE FOLDER #1890303303 - CLOSED AS OF 09/04/2018 ,42.27427106,-83.72512935
1800075988,2018-08-31 21:59:00.0,MINOR IN POSSESSION,OH LAUREL HARPER SEELEY HALL,627 OXFORD RD,DISCIPLINARY REFERRAL<br>,A minor was found to be in possession of suspected alcohol.,CASE FOLDER #1890303298 - CLOSED AS OF 09/04/2018 ,42.27427106,-83.72512935
1800075980,2018-08-31 21:39:00.0,MINOR IN POSSESSION,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,DISCIPLINARY REFERRAL<br>,A minor was found to be in possession of suspected alcohol.,CASE FOLDER #1890303296 - CLOSED AS OF 09/17/2018 ,42.28127172,-83.73167473
1800075975,2018-08-31 21:10:00.0,MINOR IN POSSESSION,OH LAUREL HARPER SEELEY HALL,627 OXFORD RD,"INFORMATION ONLY, DISCIPLINARY REFERRAL<br>",A minor was found to be in possession of suspected alcohol.,CASE FOLDER #1890303297 - CLOSED AS OF 09/01/2018 ,42.27427106,-83.72512935
1800075936,2018-08-31 19:21:00.0,TRESPASS,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,"An employee reported a guest had no more business on the property.  Guest left the property without incident.
",  ,42.28362067,-83.72811556
1800075838,2018-08-31 13:52:00.0,FIRE,FRANKEL SAMUEL AND JEAN CARDIOVASCULAR CENTER,1425 E ANN ST,SRMS UPDATE<br>,"Employees cleaning and waxing the floor in the area created dust which set the fire system into alarm.  No problems or fire was found.  AAFD was notified.
",CASE FOLDER #1890303294 - CLOSED AS OF 09/01/2018 ,42.28333530,-83.73110523
1800075821,2018-08-31 13:05:00.0,LARCENY,OH LAUREL HARPER SEELEY HALL,627 OXFORD RD,REPORT AND/OR CITE<br>,"An employee reported the theft of University property.  Incident happened sometime between 4:30pm on 8/29/2018 and 6:14pm on 8/30/2018.
",CASE FOLDER #1890303292 - CLOSED AS OF 08/31/2018 ,42.27427106,-83.72512935
1800075767,2018-08-31 10:21:00.0,LARCENY,NORTH CAMPUS RESEARCH COMPLEX BUILDING 36,2800 PLYMOUTH RD,ASSISTANCE PROVIDED<br>,"An employee reports personal property stolen from their coat. Unknown time frame of incident.
",  ,42.29796934,-83.70744446
1800075754,2018-08-31 09:26:00.0,ORDINANCE VIOLATION - OTHER,WEST QUADRANGLE,541 THOMPSON ST,INFORMATION ONLY<br>,An employee reported a film crew trying to film inside the building.  The film crew stopped filming without incident.,  ,42.27493073,-83.74257361
1800075688,2018-08-31 02:53:00.0,MINOR IN POSSESSION,COUZENS HALL,1300 E ANN ST,INFORMATION ONLY<br>,A minor was found to be in possession of suspected alcohol.,CASE FOLDER #1890303288 - CLOSED AS OF 09/01/2018 ,42.28193002,-83.73257557
1800075672,2018-08-31 01:15:00.0,MINOR IN POSSESSION,MARKLEY MARY BUTLER HALL,1503 WASHINGTON HTS,"TOT OTHER DEPT, ASSISTANCE PROVIDED<br>",A minor was found to be in possession of suspected alcohol.,CASE FOLDER #1890303286 - CLOSED AS OF 08/31/2018 ,42.28089639,-83.72886493
1800075663,2018-08-31 00:13:00.0,ORDINANCE VIOLATION - ALCOHOL,,WASHINGTON HTS / S OBSERVATORY ST,DISCIPLINARY REFERRAL<br>,"An intoxicated person was found on the property.
",CASE FOLDER #1890303284 - CLOSED AS OF 08/31/2018 ,42.28043125,-83.73105540
1800075662,2018-08-31 00:13:00.0,OPERATING WHILE INTOXICATED,,WASHTENAW AVE / HILL ST,SRMS UPDATE<br>,A subject was found to be operating their vehicle while intoxicated.,CASE FOLDER #1890303282 - CLOSED AS OF 04/11/2019 WITH ARREST ON 08/31/2018,42.27241783,-83.72883582
1800075658,2018-08-31 00:06:00.0,ORDINANCE VIOLATION - ALCOHOL,OH LAUREL HARPER SEELEY HALL,627 OXFORD RD,ASSISTANCE PROVIDED<br>,An employee reported there may be guests drinking on the property.,  ,42.27427106,-83.72512935
1800076310,2018-09-01 23:42:00.0,MINOR IN POSSESSION,NORTHWOOD III ,2155 CRAM PL,DISCIPLINARY REFERRAL<br>,A minor was found to be in possession of alcohol.,CASE FOLDER #1890303328 - CLOSED AS OF 09/04/2018 ,42.29754300,-83.71745124
1800076283,2018-09-01 22:09:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,INFORMATION ONLY<br>,"A guest reported personal property taken sometime between 8/31/2018 and 9/1/2018.
",  ,42.28463232,-83.72943174
1800076277,2018-09-01 21:43:00.0,DRUG VIOLATION - VCSA,SOUTH QUADRANGLE,600 E MADISON ST,DISCIPLINARY REFERRAL<br>,"Officers responded to the area for the smell of suspected marijuana.
",CASE FOLDER #1890303326 - CLOSED AS OF 09/04/2018 ,42.27370450,-83.74213790
1800076261,2018-09-01 20:26:00.0,CRIMINAL SEXUAL CONDUCT,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,INFORMATION ONLY<br>,"Officer responded to Mott Hospital to take a report of a possible sexual assault that occurred in a residence hall.
",CASE FOLDER #1890303323 - CLOSED AS OF 09/01/2018 ,42.28202194,-83.72749663
1800076252,2018-09-01 19:18:00.0,LARCENY,SOUTH QUADRANGLE,600 E MADISON ST,SRMS UPDATE<br>,"A student reported their bicycle stolen.  Incident happened between 3pm on 8/31/2018 and 6:40pm on 9/1/2018.
",CASE FOLDER #1890303324 - CLOSED AS OF 09/07/2018 ,42.27370450,-83.74213790
1800076229,2018-09-01 17:54:00.0,ORDINANCE VIOLATION - ALCOHOL,OH ARTHUR AND HAZEL VANDENBERG HALL,623 OXFORD RD,ASSISTANCE PROVIDED<br>,"A report of an intoxicated person on the property.  Person was escorted to the hospital for care.
",CASE FOLDER #1890303318 - CLOSED AS OF 09/01/2018 ,42.27441301,-83.72562256
1800076165,2018-09-01 13:14:00.0,LARCENY,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,CANCEL REPORT<br>,"A student reported personal property missing.  Items were found a short time later.
 ",  ,42.28127172,-83.73167473
1800076152,2018-09-01 11:53:00.0,LARCENY,SOUTH QUADRANGLE,600 E MADISON ST,REPORT AND/OR CITE<br>,A student reported the their bicycle stolen.  Incident happened between 4pm on 8/31/2018 and 11am on 9/1/2018.,CASE FOLDER #1890303316 - CLOSED AS OF 09/06/2018 ,42.27370450,-83.74213790
1800076147,2018-09-01 11:32:00.0,LARCENY,WEST QUADRANGLE,541 THOMPSON ST,ASSISTANCE PROVIDED<br>,"A student reported the theft of a bicycle.  Incident happened between 5pm on 8/31/2018 and 11am on 9/1/2018.
",CASE FOLDER #1890303315 - CLOSED AS OF 09/04/2018 ,42.27493073,-83.74257361
1800076039,2018-09-01 01:03:00.0,DISORDERLY CONDUCT,,E UNIVERSITY AVE / WILLARD ST,INFORMATION ONLY<br>,"Officers responded to a disorderly person.  After speaking with the person no problems were found.
",  ,42.27376516,-83.73576449
1800076033,2018-09-01 00:51:00.0,MINOR IN POSSESSION,SOUTH QUADRANGLE,600 E MADISON ST,"ASSISTANCE PROVIDED, TOT OTHER DEPT<br>","A minor was found to be in possession of alcohol.  Person was taken to the hospital for care.
",CASE FOLDER #1890303305 - CLOSED AS OF 09/01/2018 ,42.27370450,-83.74213790
1800076026,2018-09-01 00:20:00.0,MINOR IN POSSESSION,WEILL JOAN & SANFORD HALL,735 S STATE ST,"REPORT AND/OR CITE, TOT OTHER DEPT<br>","A minor was found to be in possession of alcohol.  Person was taken to the hospital for care.
",  ,42.27239782,-83.74030547
1800076577,2018-09-02 21:42:00.0,MINOR IN POSSESSION,SOUTH QUADRANGLE,600 E MADISON ST,SRMS UPDATE<br>,"A minor was found in possession of alcohol.
",CASE FOLDER #1890303344 - CLOSED AS OF 09/04/2018 ,42.27370450,-83.74213790
1800076486,2018-09-02 14:38:00.0,LARCENY,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,INFORMATION ONLY<br>,A student reported the theft of their bicycle.  Incident happened sometime between 8-18-2018 and 9-1-2018.,  ,42.28127172,-83.73167473
1800076376,2018-09-02 04:08:00.0,MINOR IN POSSESSION,NORTH QUADRANGLE RESIDENTIAL AND ACADEMIC COMPLEX,105 S STATE ST,"DISCIPLINARY REFERRAL, ASSISTANCE PROVIDED<br>",A minor was found in possession of alcohol. ,CASE FOLDER #1890303339 - CLOSED AS OF 09/04/2018 ,42.28076718,-83.74007351
1800076356,2018-09-02 02:34:00.0,MINOR IN POSSESSION,OH MARY ALICE AND LILLIAN GODDARD HALL,619 OXFORD RD,DISCIPLINARY REFERRAL<br>,A minor was found in possession of alcohol. ,CASE FOLDER #1890303336 - CLOSED AS OF 09/04/2018 ,42.27480888,-83.72563374
1800076354,2018-09-02 02:23:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,DISCIPLINARY REFERRAL<br>,A minor was found in possession of alcohol. ,CASE FOLDER #1890303337 - CLOSED AS OF 09/04/2018 ,42.27493073,-83.74257361
1800076349,2018-09-02 02:13:00.0,TRESPASS,MICHIGAN STADIUM,1201 S MAIN ST,VERBAL WARNING<br>,"A non-affiliate was on the property.  They left the area without incident.
",  ,42.26587497,-83.74870539
1800076337,2018-09-02 01:08:00.0,LARCENY,EAST QUADRANGLE,701 E UNIVERSITY AVE,ASSISTANCE PROVIDED<br>,A guest reported the theft of an electronic device.  Incident happened at a fraternity and AAPD will be reporting on the incident.,  ,42.27295044,-83.73515401
1800076321,2018-09-02 00:12:00.0,DRUG VIOLATION - VCSA,STOCKWELL MADELON LOUISA HALL,324 S OBSERVATORY ST,INFORMATION ONLY<br>,"Officers responded to the area for the smell of marijuana.  
",CASE FOLDER #1890303327 - CLOSED AS OF 11/29/2018 WITH ARREST ON 09/02/2018,42.27878190,-83.73163472
1800076320,2018-09-02 00:10:00.0,MINOR IN POSSESSION,STOCKWELL MADELON LOUISA HALL,324 S OBSERVATORY ST,DISCIPLINARY REFERRAL<br>,A minor was found in possession of alcohol. ,CASE FOLDER #1890303330 - CLOSED AS OF 09/04/2018 ,42.27878190,-83.73163472
1800076317,2018-09-02 00:07:00.0,MINOR IN POSSESSION,SOUTH QUADRANGLE,600 E MADISON ST,DISCIPLINARY REFERRAL<br>,A minor was found in possession of alcohol. ,CASE FOLDER #1890303332 - CLOSED AS OF 09/06/2018 ,42.27370450,-83.74213790
1800076882,2018-09-03 22:58:00.0,DRUG VIOLATION - VCSA,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,UTL/GOA<br>,"Officer responded to the smell of suspected marijuana.
",  ,42.28127172,-83.73167473
1800076865,2018-09-03 22:15:00.0,DRUG VIOLATION - VCSA,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,UTL/GOA<br>,"Officer responded to the smell of suspected marijuana.
",  ,42.28127172,-83.73167473
1800076855,2018-09-03 21:50:00.0,LARCENY,LOT M28,1500 WASHINGTON HEIGHTS,SRMS UPDATE<br>,A guest reported the theft of an electronic device from their vehicle.  The incident happened between 9/2/2018 at 11pm and 9/3/2018 at 3pm.,CASE FOLDER #1890303357 - CLOSED AS OF 09/06/2018 ,42.28030420,-83.72858473
1800076821,2018-09-03 19:29:00.0,MINOR IN POSSESSION,MARKLEY MARY BUTLER HALL,1503 WASHINGTON HTS,DISCIPLINARY REFERRAL<br>,"Minor in possession of alcohol. 
",CASE FOLDER #1890303354 - CLOSED AS OF 09/04/2018 ,42.28089639,-83.72886493
1800076801,2018-09-03 18:30:00.0,MINOR IN POSSESSION,COUZENS HALL,1300 E ANN ST,DISCIPLINARY REFERRAL<br>,"Minor in possession of alcohol.
",CASE FOLDER #1890303355 - CLOSED AS OF 09/06/2018 ,42.28193002,-83.73257557
1800076790,2018-09-03 17:46:00.0,LARCENY,ROSS SCHOOL OF BUSINESS BUILDING,701 TAPPAN ST,INFORMATION ONLY<br>,A guest reported the theft of a bicycle.  Incident happened between 8/301018 and 8/31/2018.,CASE FOLDER #1890303376 - CLOSED AS OF 09/07/2018 ,42.27268369,-83.73756960
1800076778,2018-09-03 17:04:00.0,DISORDERLY CONDUCT,DIAG,920 N UNIVERSITY AVE,UTL/GOA<br>,"A guest reported an individual acting inappropriately on the property.  Person was gone upon arrival.
",  ,42.27687693,-83.73821968
1800076754,2018-09-03 14:27:00.0,LARCENY,EAST QUADRANGLE,701 E UNIVERSITY AVE,INFORMATION ONLY<br>,A guest reported a box missing that contained their personal property.,  ,42.27295044,-83.73515401
1800076630,2018-09-03 01:54:00.0,MINOR IN POSSESSION,WEST HALL,1085 S UNIVERSITY AVE,REPORT AND/OR CITE<br>,Officer responded to two minors in possession of alcohol. ,  ,42.27588227,-83.73636191
1800076625,2018-09-03 01:21:00.0,TRESPASS,WEST HALL,1085 S UNIVERSITY AVE,INFORMATION ONLY<br>,Two non-affiliates were found on the property.  The left the area without incident.,  ,42.27588227,-83.73636191
1800077262,2018-09-04 22:49:00.0,DRUG VIOLATION - VCSA,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,UTL/GOA<br>,The smell of marijuana was reported.,  ,42.28127172,-83.73167473
1800077253,2018-09-04 22:20:00.0,DRUG VIOLATION - VCSA,OH LAUREL HARPER SEELEY HALL,627 OXFORD RD,"ASSISTANCE PROVIDED, SRMS UPDATE<br>","The smell of marijuana was reported.
",CASE FOLDER #1890303375 - CLOSED AS OF 01/18/2019 ,42.27427106,-83.72512935
1800077238,2018-09-04 21:28:00.0,LARCENY,WEST QUADRANGLE,541 THOMPSON ST,ASSISTANCE PROVIDED<br>,A guest reported their bicycle stolen. Incident happened between 2:30pm on 8/29/2018 and 8/31/2018.,CASE FOLDER #1890303374 - CLOSED AS OF 09/21/2018 ,42.27493073,-83.74257361
1800077116,2018-09-04 13:32:00.0,ORDINANCE VIOLATION - OTHER,SOUTH QUADRANGLE,600 E MADISON ST,ASSISTANCE PROVIDED<br>,"A guest reported people soliciting on the area.
",  ,42.27370450,-83.74213790
1800077107,2018-09-04 13:13:00.0,LARCENY,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,SRMS UPDATE<br>,Staff reported their personal property missing.,CASE FOLDER #1890303396 - CLOSED AS OF 09/10/2018 ,42.28202194,-83.72749663
1800077050,2018-09-04 10:17:00.0,LARCENY,SOUTH QUADRANGLE,600 E MADISON ST,SRMS UPDATE<br>,"A student reported the theft of their bicycle.  Incident happened between 11am on 8/31/2018 and 8am on 9/4/2018.
",CASE FOLDER #1890303366 - CLOSED AS OF 09/10/2018 ,42.27370450,-83.74213790
1800077011,2018-09-04 08:33:00.0,PROPERTY DAMAGE - MDOP,BUHR BUILDING,200 HILL ST,SRMS UPDATE<br>,"An employee reported that someone damaged University property.  Incident happened a few weeks ago.
",CASE FOLDER #1890303363 - CLOSED AS OF 09/04/2018 ,42.27067796,-83.74691608
1800076913,2018-09-04 01:00:00.0,DRUG VIOLATION - VCSA,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,SRMS UPDATE<br>,"During an arrest, person was found to be in possession of suspected marijuana.",CASE FOLDER #1890303359 - CLOSED AS OF 01/18/2019 WITH ARREST ON 09/04/2018,42.26519173,-83.74395283
1800076900,2018-09-04 00:06:00.0,ORDINANCE VIOLATION - OTHER,SOUTH QUADRANGLE,600 E MADISON ST,ASSISTANCE PROVIDED<br>,An employee reported finding someone smoking inside the building.,  ,42.27370450,-83.74213790
1800077632,2018-09-05 23:28:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,DISCIPLINARY REFERRAL<br>,"Minor in possession of alcohol.
",CASE FOLDER #1890303392 - CLOSED AS OF 09/07/2018 ,42.27493073,-83.74257361
1800077628,2018-09-05 23:19:00.0,DRUG VIOLATION - VCSA,BAITS VERA ,1441 HUBBARD RD,SRMS UPDATE<br>,A guest reported the smell of marijuana.  Officers found suspected marijuana in the area. ,CASE FOLDER #1890303393 - CLOSED AS OF 01/18/2019 ,42.29435953,-83.72460052
1800077600,2018-09-05 22:05:00.0,DRUG VIOLATION - VCSA,NORTH QUADRANGLE RESIDENTIAL AND ACADEMIC COMPLEX,105 S STATE ST,UTL/GOA<br>,An employee reported the smell of marijuana.,  ,42.28076718,-83.74007351
1800077577,2018-09-05 20:35:00.0,PROPERTY DAMAGE - MDOP,LOT NW44,1800 MCINTYRE DR,SRMS UPDATE<br>,A guest reports damage to their vehicle.,CASE FOLDER #1890303390 - CLOSED AS OF 10/08/2018 ,42.30106547,-83.70979707
1800077570,2018-09-05 20:03:00.0,LARCENY,NORTH CAMPUS RECREATION BUILDING,2375 HUBBARD RD,SRMS UPDATE<br>,A guest reports their personal property taken from the area.  Incident happened on 9/5/2018 between 6:20pm and 7:10pm.,CASE FOLDER #1890303388 - CLOSED AS OF 09/06/2018 ,42.29551446,-83.72017408
1800077561,2018-09-05 19:06:00.0,LARCENY,EAST QUADRANGLE,701 E UNIVERSITY AVE,REPORT AND/OR CITE<br>,A guest reported their electronic devices stolen.  Incident happened on 9-5-2018 between 3:30pm and 5pm.,CASE FOLDER #1890303389 - CLOSED AS OF 09/06/2018 ,42.27295044,-83.73515401
1800077525,2018-09-05 16:09:00.0,CRIMINAL SEXUAL CONDUCT,ART ARCHITECTURE BUILDING,2000 BONISTEEL BLVD,REPORT AND/OR CITE<br>,Police responded to a report of unwanted touching. ,CASE FOLDER #1890303386 - CLOSED AS OF 10/30/2018 ,42.28949076,-83.71725355
1800077464,2018-09-05 12:20:00.0,ORDINANCE VIOLATION - OTHER,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,INFORMATION ONLY<br>,"A guest who was legally carrying their weapon, self reported to DPSS.",  ,42.28463232,-83.72943174
1800077446,2018-09-05 11:13:00.0,LARCENY,MED-INN,1495 SIMPSON RD,ASSISTANCE PROVIDED<br>,"An employee reported the theft if University property.
",CASE FOLDER #1890303383 - CLOSED AS OF 09/10/2018 ,42.28368978,-83.73016196
1800077404,2018-09-05 09:54:00.0,LARCENY,DUDERSTADT JAMES AND ANNE CENTER,2281 BONISTEEL BLVD,CANCEL REPORT<br>,"A guest reported the theft of personal property.  A short time later, the property was found.  No theft occurred.",  ,42.29115795,-83.71579686
1800077342,2018-09-05 06:16:00.0,LARCENY,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,"TOT OTHER DEPT, SRMS UPDATE<br>",A guest reporting the possible theft of personal and University property.  Unspecified time and date of incident.,  ,42.26519173,-83.74395283
1800077318,2018-09-05 03:44:00.0,MINOR IN POSSESSION,MARKLEY MARY HALL,1503 WASHINGTON HTS,DISCIPLINARY REFERRAL<br>,Minor in possession of alcohol.,CASE FOLDER #1890303379 - CLOSED AS OF 09/05/2018 ,42.28089639,-83.72886493
1800077316,2018-09-05 03:36:00.0,DRUG VIOLATION - VCSA,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,SRMS UPDATE<br>,"A patient was found to be in possession of marijuana.
",CASE FOLDER #1890303378 - CLOSED AS OF 09/06/2018 ,42.28463232,-83.72943174
1800077299,2018-09-05 01:56:00.0,MINOR IN POSSESSION,SOUTH QUADRANGLE,600 E MADISON ST,DISCIPLINARY REFERRAL<br>,A minor in possession of alcohol.,CASE FOLDER #1890303377 - CLOSED AS OF 09/05/2018 ,42.27370450,-83.74213790
1800077294,2018-09-05 01:29:00.0,MINOR IN POSSESSION,,206(300) BLK S OBSERVATORY ST,REPORT AND/OR CITE<br>,"A minor in possession of alcohol.
",  ,42.28165785,-83.73107457
1800077979,2018-09-06 21:52:00.0,MINOR IN POSSESSION,LLOYD ALICE ,100 S OBSERVATORY ST,DISCIPLINARY REFERRAL<br>,Minor in possession of alcohol. ,CASE FOLDER #1890303407 - CLOSED AS OF 09/07/2018 ,42.28127172,-83.73167473
1800077960,2018-09-06 20:30:00.0,LARCENY,ROSS SCHOOL OF BUSINESS BUILDING,701 TAPPAN ST,REPORT AND/OR CITE<br>,"A guest reported their bicycle was taken.  Incident happened on 9/6/2018 between 4:45pm and 8:20pm.
",CASE FOLDER #1890303405 - CLOSED AS OF 09/07/2018 ,42.27268369,-83.73756960
1800077900,2018-09-06 16:47:00.0,WEAPONS OFFENSE,1100 NORTH UNIVERSITY BUILDING,1100 N UNIVERSITY AVE,SRMS UPDATE<br>,A student reported seeing a person with an unknown object in their hand and was concerned it may be a weapon.  Police searched the area and did not locate the described individual.,CASE FOLDER #1890303403 - CLOSED AS OF 09/06/2018 ,42.27751142,-83.73540436
1800077868,2018-09-06 15:28:00.0,CRIMINAL SEXUAL CONDUCT,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,SRMS UPDATE<br>,An employee reported that a guest at Mott Hospital made comments about being sexually assaulted several times about three years ago at different non U-M locations.  Guest stated that other police agencies have been involved.,CASE FOLDER #1890303404 - CLOSED AS OF 09/21/2018 ,42.28202194,-83.72749663
1800077809,2018-09-06 12:01:00.0,LARCENY,LOT NC31,1600 HUBBARD RD,REPORT AND/OR CITE<br>,A student reported personal belongings stolen from their vehicle.  Incident happened between 9/4/2018 at 10pm and 9/5/2018 at 6pm. ,CASE FOLDER #1890303400 - CLOSED AS OF 09/18/2018 ,42.29530338,-83.72206226
1800077809,2018-09-06 12:01:00.0,LARCENY,LOT NC31,1600 HUBBARD RD,REPORT AND/OR CITE<br>,A student reported personal belongings stolen from their vehicle.  Incident happened between 9/4/2018 at 10pm and 9/5/2018 at 6pm. ,CASE FOLDER #1890303400 - CLOSED AS OF 09/18/2018 ,42.29530338,-83.72206226
1800077771,2018-09-06 10:08:00.0,LARCENY,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,SRMS UPDATE<br>,An employee reported University property missing.  Incident happened between 4/6/2018 at 3:10pm and 9/6/2018 at 10am.,CASE FOLDER #1890303399 - CLOSED AS OF 09/06/2018 ,42.28362067,-83.72811556
1800077717,2018-09-06 07:34:00.0,DISORDERLY CONDUCT,DIAG,920 N UNIVERSITY AVE,"INFORMATION ONLY, UTL/GOA<br>",A guest reported someone acting inappropriately in the area.  Person was gone and no problems were found.,  ,42.27687693,-83.73821968
1800078372,2018-09-07 22:15:00.0,LARCENY,SHAPIRO HAROLD T AND VIVIAN B LIBRARY,919 S UNIVERSITY AVE,INFORMATION ONLY<br>,"A guest reports their bicycle was stolen.  Incident happened between 8:15pm and 10:15pm on 9/7/2018.
",  ,42.27497025,-83.73877615
